變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + T-4 Return,0.03458971139853919,0.31930169872454,,2,0.004894363662877321,0.9939052676563778
Kurtosis + Mean,0.03338224294117539,0.3361885828965373,,2,0.006616282425984554,0.9921854259967247
Kurtosis + Mean + T-4 Return,0.03263616256644764,0.3464725210712898,,3,0.01051705069543718,0.9882893631172232
Kurtosis + Median,0.0319729057600807,0.3573573073392332,,2,0.006451887505794396,0.9923496226118244
Kurtosis + Median + T-4 Return,0.03120051582141609,0.3684760567473677,,3,0.010330526874077983,0.9884756619400041
