變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + T-4 Return,0.05952769018798666,0.08693374016340993,*,2,0.007268233031176186,0.9915299125293938
Kurtosis + Mean + T-4 Return,0.05635717036053374,0.10451257170698966,,3,0.01328430907252165,0.9855211198730863
Kurtosis + Mean,0.05565743372970336,0.10937197377188036,,2,0.009224683960134095,0.9895758301850958
Kurtosis + Median + T-4 Return,0.055115800778693054,0.11289509943849953,,3,0.012430096673327506,0.9863742981168337
Kurtosis + Median,0.054444039880765314,0.11784456595100123,,2,0.008409108547688615,0.9903904182181072
