變數組合,Skewness_係數,Skewness_p值,Skewness_顯著性,變數數量,R平方,MSE
Skewness + T-4 Return,0.016358908438281396,0.6378973221181072,,2,0.0039980400565028384,0.9947990590256913
Skewness + Median + T-4 Return,0.011156951348391717,0.7482823158924451,,3,0.00951540469911083,0.9892883578669507
Skewness + Median,0.011135442534416305,0.7490878299240252,,2,0.005556385732282343,0.9932425954099066
Skewness + Mean,0.008762055444691412,0.8016672328406748,,2,0.0061832689198103585,0.9926164693276777
Skewness + Mean + T-4 Return,0.008729296134269824,0.8021212000966311,,3,0.010175153313318641,0.9886294060505865
