變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + T-4 Return,0.0393264740223539,0.25778086495170277,,2,0.005276658659125855,0.9935219846484337
Kurtosis + Mean + T-4 Return,0.03419319190871617,0.32499614964671775,,3,0.011263460326521924,0.987542413417834
Kurtosis + Median + T-4 Return,0.03346359083066308,0.33612801328520436,,3,0.010503788244850987,0.9883011680211455
Kurtosis + Mean,0.03335847395201923,0.33759185622389676,,2,0.007215070854318939,0.9915859135307709
Kurtosis + Median,0.03264538841476998,0.34871251562541705,,2,0.006491696457264329,0.9923084142872493
