變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + T-4 Return,0.03645583842920587,0.29445379739855343,,2,0.005075045673649137,0.993721901177226
Kurtosis + Mean,0.035432987552061285,0.3079060516413337,,2,0.006715926108482262,0.992083004878348
Kurtosis + Mean + T-4 Return,0.034637468764248135,0.31825853800804144,,3,0.010656701527325452,0.9881469946051139
Kurtosis + Median,0.034019833302964084,0.32796284103756124,,2,0.006533109537059767,0.9922656003898292
Kurtosis + Median + T-4 Return,0.03319775337696964,0.339161130647641,,3,0.010451489614005438,0.9883519583782726
