變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + Mean + Std + Fear and Greed Index + T-3 Return,-0.22591549114062948,0.11761275337205954,,5,0.07053237929094258,0.9216569684341914
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-2 Return,-0.22915112764200787,0.11766759736234719,,6,0.07036358769185203,0.9218243416164829
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.23010676293905347,0.11766797757444153,,7,0.07140979715015139,0.9207869238343038
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.26341874174317953,0.1177137261265741,,9,0.10339995359342691,0.8890655922350893
Kurtosis + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.22807846463423026,0.11778549516298836,,7,0.0837494703060443,0.9085509454108133
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.2600470346014265,0.11781379034821565,,8,0.10319102038228889,0.8892727697049575
Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.16312068636112445,0.11847790752024735,,6,0.036988365803714895,0.9549190994551396
Kurtosis + Mean + Std + Fear and Greed Index + VIX,-0.225166876932373,0.11890367978676537,,5,0.06985458639409836,0.9223290655924066
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.2588732658482582,0.11893498155536303,,8,0.10308091541555198,0.8893819494198728
Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return,-0.2250421926928036,0.11901163400290547,,5,0.07034618282445115,0.9218416002244939
Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return + T-3 Return,-0.2258706631716933,0.11915942484231724,,6,0.07139514342960396,0.9208014544143422
Kurtosis + Std + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.2266615355111029,0.11919664599181462,,6,0.08341453521709918,0.908883065919179
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.26189752089030305,0.11928327027209279,,9,0.10325077537208605,0.8892135168579315
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-3 Return,-0.22588345292380507,0.11929910741710728,,6,0.07058582219822362,0.9216039746269715
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-1 Return,-0.2681447221762323,0.11939180615643301,,7,0.08725021760917173,0.9050796161522499
Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,-0.22556889751408743,0.11964965075201044,,5,0.0815023531377489,0.9107791792415598
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.2611418636611469,0.1202332839071221,,9,0.1030578834979029,0.8894047877919952
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.25767684339634384,0.12044114034958757,,8,0.10284137433603735,0.8896194775491394
Kurtosis + Std + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.226589540620084,0.12060162196954369,,7,0.08531165171824329,0.9070018915735066
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-2 Return,-0.22503096492889882,0.12066833599488325,,6,0.07041873402802556,0.9217696586948991
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.22666634737403346,0.1208532914914298,,7,0.08343612027738101,0.9088616622459582
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.22584996409442143,0.12085826461829584,,7,0.07141865393555114,0.9207781414756719
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-4 Return,-0.22556953704538277,0.12130544279661781,,6,0.08150247792509269,0.9107790555028493
Kurtosis + Std + Median + Fear and Greed Index + T-2 Return + T-4 Return,-0.22535466676564367,0.12141366239614206,,6,0.08272503183208879,0.9095667751580969
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.22659737564376953,0.12226581323615457,,8,0.08539096374730581,0.9069232460320833
Kurtosis + Mean + Std + Fear and Greed Index + T-3 Return + T-4 Return,-0.2225483280855696,0.1222763181223252,,6,0.0834100465227755,0.908887516893382
Kurtosis + Mean + Std + Fear and Greed Index + T-4 Return,-0.2216033830913803,0.12252131526588037,,5,0.08154694886578684,0.9107349582675393
Kurtosis + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.22802610754287955,0.12266875690996629,,8,0.10175432144283136,0.8906973955440832
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.22534956504931397,0.12310416307599027,,7,0.08273007809779309,0.9095617712979868
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.2588198061127092,0.12361249603535383,,8,0.08984338219885224,0.902508242861642
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.22426719521100866,0.12366619503633876,,8,0.08979983683043746,0.9025514223025914
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.2225540470943672,0.12395193148981204,,7,0.08342546415354601,0.9088722288225345
Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.22232930953664784,0.12395486680103968,,7,0.085269899483019,0.9070432929496114
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.23939580134284655,0.1240606369511025,,9,0.09048541725092685,0.9018716030621061
Kurtosis + Mean + Median + T-1 Return + T-4 Return,-0.21341995087710092,0.12415555665628941,,5,0.05012077824718386,0.9418970434187589
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-4 Return,-0.2216044827626949,0.1241938647904238,,6,0.08154802831284058,0.9107338878914689
Kurtosis + Mean + Skewness + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.22697608370866051,0.12438920683635006,,8,0.10149842736285986,0.8909511392536347
Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return + T-4 Return,-0.2212937160112455,0.12447905349929611,,6,0.08274761696182531,0.9095443798193662
Kurtosis + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.22630205043230578,0.12455048709606767,,8,0.10172345209039813,0.8907280054901935
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return,-0.266262202944943,0.12553823951357718,,8,0.08734886920859797,0.9049817935578609
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.22233720114951894,0.12564202694345777,,8,0.0853364880255697,0.9069772639746452
Kurtosis + Skewness + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.211819278685877,0.1257873493092992,,7,0.10088831589600888,0.8915561237333693
Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.15874547044031823,0.1260112911271345,,6,0.035951063916715764,0.9559476845195591
Kurtosis + Mean + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.22531705104579433,0.1261777383424669,,8,0.10150071314606057,0.8909488726786964
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.221291045156562,0.1261850248647999,,7,0.08275000432498725,0.9095420125180799
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.25618482230061324,0.1266839145699039,,8,0.08942133842968358,0.9029267400445153
Kurtosis + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.21100270385337017,0.1267467865684293,,7,0.10093245952842778,0.8915123510558447
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.26003092960794627,0.1269231060806025,,9,0.08986765718481937,0.9024841718671539
Kurtosis + Mean + Skewness + Median + T-1 Return + T-4 Return,-0.21897855351578893,0.12750985412653776,,6,0.05034001607974781,0.9416796479209223
Kurtosis + Mean + Skewness + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.21083228740749116,0.12756163932287146,,7,0.10063842125945999,0.8918039184149894
Kurtosis + Mean + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.21006155695702708,0.12844046419844224,,7,0.10071360315290445,0.8917293683021621
Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.15616136785941087,0.12925981641070639,,5,0.035209535576012474,0.9566829815296684
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.2506401911568658,0.12942304227994625,,7,0.09910736334757209,0.8933221102940042
Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return,-0.2062734701678077,0.12969251974584192,,5,0.08025919558571626,0.9120118900914747
Kurtosis + Mean + Median + T-1 Return + T-3 Return + T-4 Return,-0.21509655143644274,0.12974497438420182,,6,0.05015436547900243,0.9418637384325859
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.2574641285149631,0.12998125534287241,,9,0.08944799099445366,0.9029003114508779
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return + T-4 Return,-0.24844379015165832,0.13204288186829657,,7,0.0988096891422795,0.8936172830353865
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.25161578009948016,0.13216848669734854,,8,0.09912926299979274,0.8933003946724745
Kurtosis + Mean + Skewness + Median + T-1 Return + T-3 Return + T-4 Return,-0.22066378326211367,0.13286036440692484,,7,0.05037383269947804,0.9416461154744671
Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.14916528258357387,0.1331035755138524,,5,0.023586675398502677,0.9682081706132493
Kurtosis + Mean + Median + T-1 Return + T-2 Return + T-4 Return,-0.21106457710259932,0.13314719369966646,,6,0.0502685831301648,0.9417504805936182
Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return,-0.1474864633873004,0.1345448122439926,,4,0.023205964732973317,0.9685856820294888
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.24949011714664907,0.13475677586539175,,8,0.09883431633730289,0.893592862791582
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.24950451156122844,0.13476327053426057,,7,0.08681925134512158,0.905506960851056
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.21000244373755175,0.13557710466430592,,7,0.0978079828083912,0.8946105716689902
Kurtosis + Mean + Median + Fear and Greed Index + VIX + T-1 Return,-0.21392369300772107,0.13616824920451087,,6,0.08051299405559997,0.9117602243818421
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.24798115392976147,0.13698301056820292,,7,0.08630503879295337,0.9060168522893404
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.22150851717901043,0.13763526783264915,,8,0.09828855302334383,0.8941340398592053
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return + T-2 Return,-0.24707744418406555,0.1378002010338875,,7,0.08645262691268185,0.9058705044059122
Kurtosis + Mean + Skewness + Median + T-1 Return + T-2 Return + T-4 Return,-0.21647163205880746,0.1380961056481274,,7,0.050451666465605394,0.9415689357736016
Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return,-0.14541392612715132,0.1383320577798849,,4,0.022789802130437797,0.9689983474672968
Kurtosis + Fear and Greed Index + T-1 Return,-0.14448875551768023,0.13843481056549936,,3,0.022574871616868886,0.9692114718420964
Kurtosis + Mean + Median + T-1 Return,-0.20405670061663211,0.1395639338581836,,4,0.044112630374146145,0.947854702654208
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return + T-3 Return,-0.2454834396556703,0.14016748064527274,,7,0.08591690315085121,0.9064017262873914
Kurtosis + Mean + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.21247200772744648,0.14039638692841871,,7,0.05028893178266147,0.9417303029382013
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.24870086558315033,0.140521783293889,,8,0.08683304642543677,0.9054932816957856
Kurtosis + Skewness + Median + T-1 Return + T-4 Return,-0.20430410631539764,0.14230694308172837,,5,0.04865774110993615,0.9433477861262818
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.24726777622663823,0.1427043380529155,,8,0.08631569326437016,0.9060062873512968
Kurtosis + Mean + Skewness + T-1 Return + T-4 Return,-0.2038650791770036,0.14314625088487157,,5,0.0485606927594493,0.9434440189444115
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.24632658341518157,0.1436084883074904,,8,0.08646442930807052,0.9058588011903166
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return,-0.2421685800362372,0.14385857785092443,,6,0.084421138445815,0.9078849215411247
Kurtosis + Mean + Skewness + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.2179620623958903,0.14512587480082542,,8,0.050473709021657154,0.9415470784491132
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.24481947440908383,0.1459420117545833,,8,0.08592595772912492,0.9063927477980106
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return,-0.23981572528233944,0.14698300354145455,,6,0.0840719396324574,0.9082311859106725
Kurtosis + Mean + Median + T-1 Return + T-3 Return,-0.2039490288289393,0.1483074776877408,,5,0.044112779549235426,0.9478545547326909
Kurtosis + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.20958212622090308,0.14845752386070776,,7,0.039868191048229584,0.952063474422764
Kurtosis + Skewness + Median + T-1 Return + T-3 Return + T-4 Return,-0.2042964612639759,0.14896914684125054,,6,0.048657742155817085,0.9433477850891896
Kurtosis + Mean + Skewness + Median + T-1 Return,-0.20568829526524202,0.14911905130593212,,5,0.044133580814378015,0.9478339282680958
Kurtosis + Fear and Greed Index + T-3 Return + T-4 Return,-0.13936558985677025,0.14953703315834996,,4,0.027957380485247874,0.9638741941406787
Kurtosis + Mean + Median + T-1 Return + T-2 Return,-0.20136037578618043,0.14978588286756597,,5,0.044312830002355974,0.9476561853758152
Kurtosis + Mean + Skewness + T-1 Return + T-3 Return + T-4 Return,-0.20382623909327516,0.14989637314966534,,6,0.04856071970131237,0.9434439922289509
Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.139986871915442,0.1499455872855596,,5,0.028122380101101352,0.9637105810762188
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return,-0.2404033739817081,0.15098967667218574,,7,0.08449951903978847,0.9078071996076048
Kurtosis + Skewness + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.19573284324743584,0.1511349365988667,,6,0.09621914581620328,0.896186057089815
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.20519089731243378,0.1512564089701193,,7,0.08518601187871577,0.9071264756160634
Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.14998387480157108,0.15287393229968002,,6,0.023592229634243456,0.9682026630517586
Kurtosis + Mean + Skewness + Fear and Greed Index + T-1 Return + T-4 Return,-0.1948671491049992,0.15295995074504914,,6,0.09602340044524582,0.896380157541689
Kurtosis + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.2068577620019226,0.15326275856425847,,7,0.09667672773273261,0.8957323203994754
Kurtosis + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.19962880685556927,0.15373467991736653,,7,0.0863931628242196,0.905929468796152
Kurtosis + Skewness + Median + T-1 Return + T-2 Return + T-4 Return,-0.20157832842829032,0.15379195644762134,,6,0.04880841502249744,0.943198378381053
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return,-0.2380885883191912,0.15420577085278803,,7,0.08414531078571119,0.9081584313217318
Kurtosis + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.22167673393864942,0.15426815138790143,,8,0.040299860919353,0.9516354320295491
Kurtosis + Fear and Greed Index + T-4 Return,-0.1364304555271142,0.15453152503619755,,3,0.027152846947535725,0.9646719668923596
Kurtosis + Mean + Skewness + T-1 Return + T-2 Return + T-4 Return,-0.20113146683666305,0.15469385190945442,,6,0.048711972428628236,0.943294010532957
Kurtosis + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.21291483567399502,0.15475451399516008,,8,0.08695654435450983,0.9053708215644356
Kurtosis + Mean + Skewness + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.2059630393660118,0.15504700357758622,,7,0.09647887148083156,0.8959285139937975
Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.14778872288847134,0.15507467552144133,,5,0.0232067554081129,0.9685848979986781
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.20231483837553105,0.15511395215757084,,7,0.08506566912780333,0.9072458070833548
Kurtosis + Fear and Greed Index + T-2 Return + T-4 Return,-0.136677452302116,0.15576950470330272,,4,0.027217284574809875,0.9646080707577515
Kurtosis + Mean + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.198558439394974,0.15594149152412085,,7,0.08610407125707864,0.9062161310223926
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.21515707483895585,0.15687675873897575,,8,0.0855234966771462,0.9067918268243425
Kurtosis + Mean + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.21175860239875371,0.15697608934477086,,8,0.08666082155210342,0.9056640593012758
Kurtosis + Mean + Median + T-4 Return,-0.1873912675057183,0.15723360384874244,,4,0.0464979870435962,0.945489390998787
Kurtosis + Mean + Skewness + Median + T-1 Return + T-3 Return,-0.20557045035711577,0.15760930380620666,,6,0.0441337637017728,0.9478337469175699
Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.14529409865150889,0.15966444057210158,,5,0.022789931613915293,0.968998219071916
Kurtosis + Fear and Greed Index + VIX + T-1 Return,-0.14408962223071875,0.16015088130413171,,4,0.02257634557220778,0.9692100102729371
Kurtosis + Mean + Median + T-1 Return + T-2 Return + T-3 Return,-0.20079297487487613,0.1607346155665333,,6,0.044316394478909116,0.9476526508528467
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.2114768681560906,0.16148415349414183,,8,0.08536176046270383,0.9069522039109323
Kurtosis + Mean + Skewness + Median + T-1 Return + T-2 Return,-0.20252543698748732,0.16179635176829257,,6,0.044322271358108734,0.9476468233591864
Kurtosis + Skewness + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.2012436985270956,0.16227964940346326,,7,0.048810067761232756,0.9431967395308785
Kurtosis + Skewness + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.19832091465939464,0.16323674129676402,,6,0.038137884669928845,0.953779240411331
Kurtosis + Mean + Skewness + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.20076087529639797,0.16329008929076616,,7,0.04871399504791507,0.9432920049104707
Kurtosis + Skewness + T-1 Return + T-3 Return + T-4 Return,-0.19806744620223754,0.1642059439884546,,5,0.0274102705019571,0.9644167065610846
Kurtosis + Skewness + T-1 Return + T-4 Return,-0.19465316006247044,0.1643350832349861,,4,0.027210656809509293,0.9646146428275456
Kurtosis + Mean + Median + T-3 Return + T-4 Return,-0.18761095981724105,0.164922131072747,,5,0.04649874065763504,0.9454886437176394
Kurtosis + Mean + Skewness + Median + T-4 Return,-0.1860348428570532,0.16629712051884696,,5,0.04654156142911747,0.9454461827845725
Kurtosis + Mean + Median + T-2 Return + T-4 Return,-0.18468011341466103,0.1670976474712387,,5,0.04686177153064419,0.9451286635242352
Kurtosis + Mean + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.1857860010714929,0.16720040896995383,,7,0.083772897438257,0.9085277151452578
Kurtosis + Mean + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.19614650467006678,0.16833761680228773,,8,0.08421999385604928,0.9080843758402201
Kurtosis + Mean + Std + Median + T-1 Return,-0.23823342517402,0.1686259673656061,,5,0.04504327985187184,0.9469318737603288
Kurtosis + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.14107261254415873,0.1690074105598679,,6,0.02813286267818993,0.9637001865880134
Kurtosis + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.1401556142276883,0.16902157105446777,,5,0.027963062554630214,0.9638685598197786
Kurtosis + Skewness + Median + T-1 Return,-0.18949169497794938,0.1696314675799024,,4,0.04216627822704999,0.9497846989009086
Kurtosis + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.1947371100691229,0.17047515112984488,,6,0.03713010825277108,0.954778548119101
Kurtosis + Mean + Skewness + T-1 Return,-0.1890135907872959,0.17068104765293002,,4,0.04205584874330226,0.9498942004058012
Kurtosis + Mean + Std + Median + T-1 Return + T-4 Return,-0.23725848085137,0.17104763325815117,,6,0.05057881767990724,0.9414428530568987
Kurtosis + Mean + Std + Skewness + Median + T-1 Return + T-4 Return,-0.23917837560984329,0.1713474513101293,,7,0.05070114973411499,0.9413215490031464
Kurtosis + Skewness + T-1 Return + T-2 Return + T-4 Return,-0.19428474874824295,0.17172427589222272,,5,0.027213308224691146,0.9646120136931635
Kurtosis + Skewness + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.1979913607068724,0.17186048900876746,,6,0.0274103631076833,0.9644166147335577
Kurtosis + Mean + Std + Skewness + Median + T-1 Return,-0.23815089041221096,0.1724985188132957,,6,0.045043506042130366,0.9469316494708286
Kurtosis + Skewness + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.2069852846172321,0.17258752056350865,,7,0.03838877546410091,0.9535304579431605
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.22947228467166395,0.1726158127514093,,9,0.09257786397800027,0.8997967399209745
Kurtosis + Mean + Skewness + Median + T-1 Return + T-2 Return + T-3 Return,-0.20195852086542,0.17263183028887114,,7,0.04432580898788485,0.9476433154573916
Kurtosis + Mean + Std + Median + T-1 Return + T-3 Return,-0.23764656474526713,0.1731203293916848,,6,0.04505678067139263,0.9469184863930726
Kurtosis + Mean + Median,-0.1795490089652068,0.1734373924593744,,3,0.040835486610343086,0.9511043073947859
Kurtosis + Mean + Std + Median + T-1 Return + T-3 Return + T-4 Return,-0.23778336849222753,0.17357302189988374,,7,0.05058968940321995,0.9414320726926055
Kurtosis + Mean + Skewness + Median + T-3 Return + T-4 Return,-0.18629337917801245,0.17367477121884378,,6,0.046542650826665755,0.9454451025416256
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.22870491430311304,0.17376491401855587,,8,0.08531717832948393,0.9069964114043773
Kurtosis + Mean + Std + Median + T-1 Return + T-2 Return,-0.2366693037908631,0.17378979244890105,,6,0.045328613011943575,0.9466489383579045
Kurtosis + Mean + Std + Skewness + Median + T-1 Return + T-3 Return + T-4 Return,-0.2397596064521715,0.173865737031584,,8,0.05071381441055045,0.9413089907525635
Kurtosis + Fear and Greed Index + T-3 Return,-0.13103789881732597,0.17450961361901057,,3,0.016742276737736428,0.9749950533188831
Kurtosis + Mean + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.23022073024716572,0.17452559560931544,,9,0.08540668006137608,0.9069076617878792
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + T-1 Return,-0.19054844683517755,0.1748723000416717,,6,0.0821189064181933,0.9101678070811191
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.2286822572164251,0.17515398793487788,,8,0.07954235911521546,0.9127227027260889
Kurtosis + Fear and Greed Index,-0.1296125692320883,0.17558798114869797,,2,0.016513846498660945,0.9752215639761177
Kurtosis + Fear and Greed Index + VIX + T-4 Return,-0.13643377603385243,0.1756795366367307,,4,0.027152847054111362,0.9646719667866794
Kurtosis + Mean + Std + Median + T-1 Return + T-2 Return + T-4 Return,-0.2359517764110168,0.1758118784355398,,7,0.050779772031759984,0.9412435873970786
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.22940195382445813,0.1763704930981308,,10,0.09257805656227203,0.899796548955058
Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return,-0.1311061657520541,0.1764961076403546,,4,0.016745205987091727,0.9749921486850687
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.22784179422585427,0.17664937983221318,,7,0.0713996580970454,0.9207969776852825
Kurtosis + Mean + Std + Skewness + Median + T-1 Return + T-2 Return + T-4 Return,-0.23768954485098742,0.17674611207727617,,8,0.05086581894852349,0.9411582635636488
Kurtosis + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.13681389294474416,0.17679299887761743,,5,0.02721746230350075,0.964607894522579
Kurtosis + Mean + Median + T-2 Return + T-3 Return + T-4 Return,-0.18441424460882402,0.17681121729284524,,6,0.04686275448286914,0.945127688832113
Kurtosis + Mean + Std + Skewness + Median + T-1 Return + T-3 Return,-0.23755766848915652,0.17707404811315663,,7,0.045057038834676155,0.9469182303992284
Kurtosis + Mean + Skewness + Median + T-2 Return + T-4 Return,-0.18299001017264538,0.17756923310858527,,6,0.04692347384419393,0.9450674797175221
Kurtosis + Fear and Greed Index + T-2 Return,-0.12959758504985514,0.17764608524920866,,3,0.016514201340318446,0.9752212121163228
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.22556228520931895,0.17806882944072627,,8,0.09037233644262821,0.9019837336115114
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-3 Return,-0.22589835175104692,0.1782647018160831,,7,0.07841805790436773,0.9138375560276019
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.2250890684093139,0.17863752395578092,,7,0.08341761523992519,0.9088800117788977
Kurtosis + Mean + Std + Skewness + Median + T-1 Return + T-2 Return,-0.23618529854953615,0.178730001870671,,7,0.04533534841335196,0.9466422595565079
Kurtosis + Mean + Std + Median + VIX + T-1 Return,-0.232651533029934,0.17887423420825643,,6,0.05396423882190493,0.9380858808320607
Kurtosis + Mean + Std + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.23622763601939706,0.1790733840126126,,8,0.05078235983051771,0.9412410213445288
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-3 Return,-0.2254071206886569,0.1790795405446881,,6,0.07053268199499263,0.9216566682738729
Kurtosis + Mean + Std + Median + T-1 Return + T-2 Return + T-3 Return,-0.23569622462533993,0.17929320430086726,,7,0.04536076630660979,0.946617055258992
Kurtosis + Skewness + Fear and Greed Index + T-1 Return + T-4 Return,-0.18803144254770793,0.1794379912326642,,5,0.03615915254722346,0.9557413445330053
Kurtosis + Skewness + Median + T-1 Return + T-3 Return,-0.18799237410534245,0.17950167181956833,,5,0.04221268756951091,0.949738679552922
Kurtosis + Mean + Std + Skewness + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.23804436561511122,0.18003546082294164,,9,0.05086974322152982,0.9411543722677266
