Observation Date,Expiration Date,Mean,Std,Skewness,Kurtosis,5% Quantile,25% Quantile,Median,75% Quantile,95% Quantile,T Return,T-1 Return,T-2 Return,T-3 Return,T-4 Return,Fear and Greed Index,VIX
2021-01-09,2021-01-10,36523.27831239264,4919.196391691761,1.26513150064964,-1.238777324388458,36963.1,39521.3,41043.100000000006,42372.100000000006,44434.600000000006,-0.0495562435922021,0.0406016172561466,-0.004635215616035,-0.009480998907668,-0.0577797263454433,93,24.08
2021-01-10,2021-01-11,32826.99001809709,5602.194110856237,1.2214339294817111,-1.362988648585429,34343.1,36511.4,38161.5,39597.0,41765.600000000006,-0.0746881986220901,-0.0495562435922021,0.0406016172561466,-0.004635215616035,-0.009480998907668,94,24.08
2021-01-11,2021-01-12,33764.32026530545,1701.9623410973618,1.8920604602706588,2.8047840508838933,32483.2,33663.3,34556.5,35564.0,37636.3,-0.0389716343884231,-0.0746881986220901,-0.0495562435922021,0.0406016172561466,-0.004635215616035,90,24.08
2021-01-12,2021-01-13,34360.266166022404,3428.06769884505,0.4908207843381722,1.823895602000695,28981.5,32066.7,34436.200000000004,36388.2,39777.0,0.093038721866485,-0.0389716343884231,-0.0746881986220901,-0.0495562435922021,0.0406016172561466,84,23.33
2021-01-13,2021-01-14,33649.76134890611,3746.3381594225248,2.9421161718598263,47.999160920542856,34815.0,36330.8,37356.8,38500.5,40859.7,0.0463547564222311,0.093038721866485,-0.0389716343884231,-0.0746881986220901,-0.0495562435922021,78,22.21
2021-01-14,2021-01-15,38632.90233530292,2831.721461112392,0.7653552194433328,1.6372058386780202,34435.8,37051.7,38711.5,40485.9,43899.600000000006,-0.0633334246881056,0.0463547564222311,0.093038721866485,-0.0389716343884231,-0.0746881986220901,83,23.25
2021-01-15,2021-01-16,34529.90996950733,4215.554555291321,2.300554904089352,3.731975443770605,33339.5,34997.0,36364.1,37526.1,46798.9,-0.0205470182784362,-0.0633334246881056,0.0463547564222311,0.093038721866485,-0.0389716343884231,88,24.34
2021-01-16,2021-01-17,36251.92160641414,2023.4812008201463,1.1387658526565223,4.720393657476045,33448.700000000004,35036.3,36070.2,37208.4,39685.9,-0.0046327480304883,-0.0205470182784362,-0.0633334246881056,0.0463547564222311,0.093038721866485,84,24.34
2021-01-17,2021-01-18,33427.927678597465,3016.611041378212,1.4811372632532,0.0358374502039615,33185.8,34835.3,35791.1,36824.9,38870.8,0.0221555109664707,-0.0046327480304883,-0.0205470182784362,-0.0633334246881056,0.0463547564222311,79,24.34
2021-01-18,2021-01-19,35354.19543817851,1878.690676826008,1.968563216587763,3.723340990354572,34089.6,35574.5,36466.5,37378.6,39219.8,-0.0204020271840596,0.0221555109664707,-0.0046327480304883,-0.0205470182784362,-0.0633334246881056,79,24.34
2021-01-19,2021-01-20,36641.923448337664,2238.1957473574857,0.5326910439343133,1.995595853111344,33342.700000000004,35292.700000000004,36454.2,37802.0,40614.2,-0.0118628538249533,-0.0204020271840596,0.0221555109664707,-0.0046327480304883,-0.0205470182784362,80,23.24
2021-01-20,2021-01-21,35073.05632334269,1442.023863080287,-0.0821526959823391,1.0452402315458844,32698.4,34197.6,35094.0,35965.6,37385.5,-0.1394964019344246,-0.0118628538249533,-0.0204020271840596,0.0221555109664707,-0.0046327480304883,78,21.58
2021-01-21,2021-01-22,31374.289591738587,3193.3550502658168,-1.325444672976359,5.115675579903469,25844.0,29927.4,31722.0,33316.6,35669.4,0.0657037001868836,-0.1394964019344246,-0.0118628538249533,-0.0204020271840596,0.0221555109664707,75,21.32
2021-01-22,2021-01-23,31759.119366124483,3753.6664712671486,8.77737236075426,277.19703815873714,26124.6,32445.2,33291.200000000004,34091.4,35784.200000000004,-0.0266742275526273,0.0657037001868836,-0.1394964019344246,-0.0118628538249533,-0.0204020271840596,40,21.91
2021-01-23,2021-01-24,31490.43903832478,2280.580709490226,1.8058625412099345,14.331704870237868,28784.6,31183.1,32134.1,32966.700000000004,34627.700000000004,0.0056545359630609,-0.0266742275526273,0.0657037001868836,-0.1394964019344246,-0.0118628538249533,74,21.91
2021-01-24,2021-01-25,32584.18721536536,1729.244988246962,2.1495683815216804,8.354787729387542,30611.5,31558.2,32266.300000000003,33123.0,35997.1,-0.0001767055578496,0.0056545359630609,-0.0266742275526273,0.0657037001868836,-0.1394964019344246,70,21.91
2021-01-25,2021-01-26,32550.428773543143,1736.9891805540017,2.0543689817927264,3.427607916361004,30921.4,31993.6,32693.0,33587.0,36680.3,0.0065996376554488,-0.0001767055578496,0.0056545359630609,-0.0266742275526273,0.0657037001868836,74,23.19
2021-01-26,2021-01-27,32638.6398052211,2137.8466457246013,4.653377584146854,32.63863333796191,30914.7,31961.300000000003,32656.6,33443.4,35939.9,-0.0669194037928207,0.0065996376554488,-0.0001767055578496,0.0056545359630609,-0.0266742275526273,71,23.02
2021-01-27,2021-01-28,29764.31336126805,3716.876779215429,-2.1280111184435664,7.379284572377799,27000.0,29187.9,30528.9,31735.800000000003,33805.700000000004,0.094174749149954,-0.0669194037928207,0.0065996376554488,-0.0001767055578496,0.0056545359630609,78,37.21
