變數組合,Skewness_係數,Skewness_p值,Skewness_顯著性,變數數量,R平方,MSE
Skewness + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.12873538904500242,0.3744631910887958,,8,0.08305025788525178,0.909244282096977
Skewness + Fear and Greed Index + T-1 Return,-0.09653258270188073,0.37717870902633177,,3,0.010417653201568733,0.9812665287581083
Skewness + Fear and Greed Index + T-1 Return + T-3 Return,-0.0968816651161756,0.3776801874519272,,4,0.010551170094642681,0.9811341338557324
Skewness + Kurtosis + Median + T-1 Return + T-4 Return,0.12807088224925747,0.37819742711000026,,5,0.048764356111811735,0.9432420670487917
Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.09714272536384919,0.37834462814935865,,6,0.021559162026217438,0.9702186460580365
Skewness + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.12544231832729572,0.37886948937358633,,8,0.08291269331688078,0.9093806906605719
Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.09651603889442993,0.3793949242772625,,5,0.020776099207274745,0.9709951285171562
Skewness + Fear and Greed Index + T-1 Return + T-2 Return,-0.09638827060297422,0.38041181700924265,,4,0.010425931003724909,0.9812583205173148
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-4 Return,-0.21952152491719154,0.38052821833741424,,8,0.08805682191089792,0.9042797900379331
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.22033189491651894,0.3806595280071785,,9,0.08929140213684739,0.9030555844357311
Skewness + Mean + Kurtosis + T-1 Return + T-3 Return + T-4 Return,0.13047556873305644,0.38070386656879085,,6,0.048667691161545346,0.9433379196885516
Skewness + Mean + Std + Median + Fear and Greed Index + T-2 Return + T-4 Return,-0.21815879132114468,0.3807117688138689,,7,0.07454614376776769,0.9176769330706168
Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.09665662534518543,0.38124644194452495,,5,0.01057546155092981,0.9811100465293299
Skewness + Mean + Std + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.12193575165589864,0.38138731117520963,,7,0.08297397059974387,0.9093199283128589
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-4 Return,-0.21709078122513673,0.381418021933439,,8,0.0892098418818652,0.9031364593104192
Skewness + Mean + Std + Median + Fear and Greed Index + T-4 Return,-0.2164207417858889,0.38254005775888233,,6,0.07349209666698375,0.9187221226327386
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-4 Return,-0.2151727920216254,0.3837095959423461,,7,0.08791257184319545,0.9044228279201928
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.21355480002196228,0.3856700254010915,,7,0.06995299570370739,0.9222314832517858
Skewness + Mean + Std + Kurtosis + T-1 Return + T-4 Return,0.1275902553469606,0.38661364128157794,,6,0.04886607053094305,0.9431412073726784
Skewness + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.1235281817682929,0.3871915433263763,,8,0.0829997446581483,0.9092943708431808
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.21340899509516953,0.38800962473180045,,8,0.0705151849413922,0.9216740182934094
Skewness + Kurtosis + Median + T-1 Return + T-3 Return + T-4 Return,0.12806202331530078,0.38919829564479336,,6,0.04876435694080927,0.9432420662267607
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.21002910223843516,0.3916702763078892,,6,0.06805344970412786,0.9241150666799405
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.20996833768215906,0.3937713434002935,,7,0.06871503555547687,0.9234590403735607
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.20815431434589327,0.39473064640864053,,7,0.07474598801020371,0.9174787681915627
Skewness + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.09424956348125162,0.3949610561365572,,6,0.02207321349748137,0.9697089143470351
Skewness + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.0933568666789847,0.3972205788359776,,5,0.021523844073566445,0.9702536672211693
Skewness + Std + Kurtosis + Median + T-1 Return + T-4 Return,0.1245955895286029,0.39846642179785385,,6,0.0489825807701868,0.9430256762110752
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.20724759175742002,0.39935104886490025,,8,0.07480821087079348,0.9174170682121544
Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.09360064006273526,0.4005203433854204,,7,0.022355114100749862,0.9694293826563993
Skewness + Mean + Std + Kurtosis + T-1 Return + T-3 Return + T-4 Return,0.1268819281717778,0.40170988656819573,,7,0.04887047727889826,0.9431368376562184
Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.09281285920080426,0.40237899579388925,,6,0.021668916248854142,0.9701098141397917
Skewness + Fear and Greed Index + VIX + T-1 Return,-0.09230669124480051,0.4028125000457182,,4,0.011553182618576519,0.9801405416051092
Skewness + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.09266759220244626,0.4032626868977619,,5,0.011651777719009715,0.9800427750349315
Skewness + Mean + Kurtosis + T-1 Return + T-2 Return + T-4 Return,0.12575007917034073,0.4034301301687879,,6,0.048816636059948015,0.9431902264279507
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-3 Return,-0.2027019257851048,0.40469181843861957,,6,0.07339729362814262,0.9188161290073881
Skewness + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.11820306282213505,0.40507456397771857,,8,0.08744621869594449,0.9048852621334332
Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.0922259364136399,0.4056569125044919,,5,0.011556263772834696,0.9801374863429034
Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.09252533788690046,0.40634935951782725,,6,0.011664224828528691,0.9800304325229714
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return,-0.20206292678351123,0.40879730289167493,,7,0.07342305665523918,0.9187905824763175
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.2012373023936327,0.40906958630861856,,8,0.08946811197101934,0.902880359558149
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.20215907520151435,0.40991704430356357,,8,0.08548566519174439,0.9068293403981024
Skewness + Mean + Median + Fear and Greed Index + T-1 Return,-0.19914578861076018,0.4113935446673235,,5,0.06691521888916896,0.9252437325300678
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.19982930443568542,0.4115630257014983,,6,0.06824431792453545,0.9239258023941581
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.20213608156197932,0.4120410436864482,,9,0.08578064107451722,0.9065368433042602
Skewness + Kurtosis + Median + T-1 Return + T-2 Return + T-4 Return,0.12328968594443128,0.4123201456964415,,6,0.04891278631464324,0.9430948841585892
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return,-0.19947564439694104,0.41252913729625196,,6,0.06765560516157754,0.9245095679910408
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.20012492001283247,0.41281669816527145,,7,0.06891329563953974,0.9232624463406245
Skewness + Std + Kurtosis + Median + T-1 Return + T-3 Return + T-4 Return,0.12389629218118377,0.413761119215706,,7,0.04898674775532563,0.9430215442426183
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.19909534597397716,0.41658641061539003,,9,0.08978672123273268,0.9025644276851894
Skewness + Mean + Kurtosis + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.12526056475976372,0.41776313900460604,,7,0.04881862037911344,0.9431882587837362
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.19808658503949053,0.4180398819766723,,7,0.08186006304146898,0.9104244753034172
Skewness + Mean + Std + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.11319425613978526,0.41906932925032414,,8,0.08736759535284722,0.9049632247761683
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.19813311758187813,0.4199406434635915,,8,0.08227515198954538,0.9100128744977618
Skewness + VIX + T-2 Return,-0.07793269303900398,0.4202367040267134,,3,0.008211611953470088,0.9834540318444582
Skewness + VIX + T-2 Return + T-3 Return,-0.07859141018294395,0.420829892335877,,4,0.008249317744004614,0.9834166429093063
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.19414519535282715,0.42361751255697633,,7,0.08693871900569261,0.9053884971204057
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-2 Return,-0.19273032876006338,0.4254002781347931,,6,0.072612324516801,0.9195945017396429
Skewness + Mean + Std + Kurtosis + T-1 Return + T-2 Return + T-4 Return,0.121734578649869,0.42628070288941733,,7,0.04906150172675361,0.9429474184558242
Skewness + Kurtosis + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.12284425279540323,0.4265593602667961,,7,0.04891441138332575,0.943093272745946
Skewness + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.11600842718944386,0.42770837750840485,,9,0.08748455933049526,0.9048472436890889
Skewness + VIX,-0.07519028384918194,0.4289107365013992,,2,0.007935646869096868,0.983727677894509
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return,-0.19225437777834523,0.42933636102723793,,7,0.07262269018374612,0.9195842231791427
Skewness + Mean + Kurtosis + Median + Fear and Greed Index,-0.19008402059399965,0.42964495673084635,,5,0.07176862997953559,0.9204311064068471
Skewness + VIX + T-3 Return,-0.07564492804098503,0.4300720201196101,,3,0.00795898175430898,0.9837045391007693
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.19236765194475774,0.4304732909051757,,8,0.08712131414296953,0.9052074363960468
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX,-0.1898544582148541,0.4330223881588634,,6,0.07177088278998223,0.9204288725275807
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.20376407386331466,0.4350609488711161,,8,0.06876188477009648,0.9234125848498203
Skewness + Std + Kurtosis + Median + T-1 Return + T-2 Return + T-4 Return,0.11865352055002082,0.4389502649914321,,7,0.04917958033662728,0.9428303321031765
Skewness + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.11101941354379398,0.44122609773287247,,9,0.08740819984999892,0.9049229614932783
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return,-0.19850989888676462,0.4444544451231037,,7,0.06765664079188005,0.9245085410635139
Skewness + Mean + Kurtosis + T-1 Return,0.10956948901383487,0.4445018661391177,,4,0.04212492297962267,0.9498257066252481
Skewness + Kurtosis + T-1 Return + T-3 Return + T-4 Return,0.11413269957770954,0.44476804273129256,,5,0.027861732479093737,0.9639690383820751
Skewness + Std + Kurtosis + T-1 Return,0.1105726177256237,0.44528247923896835,,4,0.03178504276253313,0.9600786970926142
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.19990842500372835,0.44559762470274267,,9,0.0707367613051535,0.9214543039158981
Skewness + Mean + Std + Kurtosis + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.1202486272706654,0.4464885699218777,,8,0.04907597936629593,0.9429330624771182
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.19590441007455134,0.4466862507651802,,7,0.06835057885743168,0.9238204344102778
Skewness + Std + Kurtosis + T-1 Return + T-3 Return,0.11232870850104312,0.448039583730092,,5,0.031820491399212836,0.9600435463436378
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.1831548452116853,0.4494604219192836,,6,0.07948959973283509,0.9127750187523149
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.18355987994140172,0.4503855102081814,,7,0.08000967688467442,0.9122593119967093
Skewness + Mean + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.183314457182976,0.4505193551113137,,7,0.08188477883389489,0.9103999672067261
Skewness + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.1836808147090009,0.4515792827758055,,8,0.08231614689416378,0.90997222408814
Skewness + Kurtosis + T-1 Return + T-4 Return,0.10959503866930118,0.45206294904091215,,4,0.027658993500557894,0.9641700736717157
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.1941011785148999,0.4524435401862359,,8,0.0705208855583137,0.9216683655808318
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-4 Return,-0.18081795894936104,0.4537423049453373,,7,0.08544705889080428,0.9068676222763453
Skewness + Kurtosis + Median + T-1 Return,0.10701069194837198,0.45464763352658244,,4,0.04223520865201891,0.9497163477232081
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.1942071275511949,0.45650298917996746,,8,0.06895158847533045,0.9232244752933698
Skewness + Std + Kurtosis + Median + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.11716897058852976,0.459363683508751,,8,0.04919362824465856,0.9428164022447924
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + T-4 Return,-0.1776443759822416,0.45982599613582664,,6,0.08392802079780948,0.9083738953433486
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.1791609281232225,0.46065894745733416,,8,0.08556123812853778,0.9067544025280048
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return,-0.18859032199713574,0.46089667651511534,,6,0.06706704916594797,0.9250931781379675
Skewness + Mean + Kurtosis + T-1 Return + T-3 Return,0.10759095879910746,0.4620057169611681,,5,0.04217384725522144,0.9497771934780158
Skewness + Kurtosis + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.11409850385368785,0.4627112754763224,,6,0.027861738729474284,0.9639690321842188
Skewness + Std + Kurtosis + VIX + T-1 Return + T-3 Return + T-4 Return,0.1163659770094704,0.4627266322777219,,7,0.04308389610079022,0.9488747921017374
Skewness + Median + VIX + T-2 Return + T-3 Return,-0.07080635236191284,0.4634115883694947,,5,0.03957548816935064,0.9523537176135851
Skewness + Mean + Kurtosis + Median + Fear and Greed Index + VIX + T-4 Return,-0.1763414657209535,0.4659235490956508,,7,0.08399432004104457,0.9083081532366113
Skewness + Mean + Std + Kurtosis + T-1 Return,0.10529496396597834,0.4669219981055329,,5,0.042750479471228675,0.9492054069108825
Skewness + Std + Kurtosis + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.11834247296533569,0.4680032004133178,,8,0.04311118454745999,0.9488477329697454
Skewness + Std + Kurtosis + T-1 Return + T-2 Return,0.10878410726185768,0.46817530085745296,,5,0.031805942571099255,0.9600579729126916
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.18552957701454467,0.4700263244141696,,7,0.06852067326824363,0.9236517693642627
Skewness + Kurtosis + T-1 Return + T-2 Return + T-4 Return,0.10902879619106548,0.47042347548000296,,5,0.02766098976900555,0.9641680941786331
Skewness + Median + VIX + T-2 Return,-0.06886200644248502,0.4716800605092689,,4,0.03922510279115088,0.9527011585768422
Skewness + Std + Kurtosis + T-1 Return + T-2 Return + T-3 Return,0.11062961904319017,0.4718603567680222,,6,0.03183688073347546,0.960027294734873
Skewness + Kurtosis + Median + T-1 Return + T-3 Return,0.10506081214865398,0.47215386056803554,,5,0.04228215673703006,0.9496697941599198
Skewness + Std + Kurtosis + VIX + T-1 Return + T-4 Return,0.11179820459533815,0.4724688555992341,,6,0.04281762254595489,0.9491388280636752
Skewness + VIX + T-2 Return + T-4 Return,-0.06935705110919126,0.47550255280455134,,4,0.01533334854166346,0.976392141782216
Skewness + Std + Kurtosis + VIX + T-1 Return + T-2 Return + T-4 Return,0.11302947991742307,0.47890441203361955,,7,0.04283014413453845,0.949126411698525
Skewness + VIX + T-2 Return + T-3 Return + T-4 Return,-0.06941893405705246,0.479683168231516,,5,0.015333641821370092,0.9763918509670446
Skewness + Std + Kurtosis + Median + T-1 Return,0.10193449534894648,0.48156483151475793,,5,0.04289798567635039,0.949059140253703
Skewness + Median + VIX + T-3 Return,-0.06665695143786307,0.48225287800717653,,4,0.0389865234513922,0.9529377330481993
Skewness + VIX + T-4 Return,-0.06693310550573119,0.4834761382523479,,3,0.015124214440030537,0.9765995184544234
Skewness + T-2 Return + T-3 Return,-0.06710183817626193,0.4835817822408406,,3,0.00445815034178898,0.9871759517619234
Skewness + Mean + Kurtosis + T-1 Return + T-2 Return,0.10363064841964402,0.4840988294772375,,5,0.04236950711437104,0.9495831778193631
Skewness + Mean + VIX + T-2 Return + T-3 Return,-0.06733959755422803,0.4859784880468343,,5,0.03950374787812816,0.9524248550452176
Skewness + Std + Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.11154824904821807,0.4874240961664028,,9,0.08009997022613302,0.9121697774228261
Skewness + VIX + T-3 Return + T-4 Return,-0.06687169389344329,0.4878592111604495,,4,0.015124587293180336,0.9765991487344936
Skewness + Median + VIX,-0.0651358592448147,0.4887693106323042,,3,0.03870353533661253,0.9532183431115946
Skewness + T-2 Return,-0.06542428706020814,0.48928696774713143,,2,0.004288280677644307,0.987344393949899
Skewness + Mean + Std + Kurtosis + T-1 Return + T-3 Return,0.102186552540981,0.4902308404495508,,6,0.04285351227100698,0.9491032399329509
Skewness + VIX + T-1 Return + T-2 Return,-0.06880769629480372,0.49323749236271874,,4,0.009296319375891371,0.9823784396104606
Skewness + VIX + T-1 Return + T-2 Return + T-3 Return,-0.06935117834274308,0.49449545910008585,,5,0.009316324908780316,0.9823586021912936
Skewness + Kurtosis + Median + T-1 Return + T-2 Return,0.10106236805013656,0.4945674736900403,,5,0.042478971518175146,0.9494746332844983
Skewness + Mean + VIX + T-2 Return,-0.06540584434594658,0.4946643548145857,,4,0.03914713615559684,0.9527784700305846
Skewness + Std + Kurtosis + Median + Fear and Greed Index + VIX,-0.10444265823199143,0.49547066016831043,,6,0.07370253208153188,0.9185134555830188
Skewness + VIX + T-1 Return,-0.06633483044471472,0.49974780909034877,,3,0.009138887941119278,0.9825345480919992
Skewness + VIX + T-1 Return + T-3 Return,-0.06669194426653303,0.5014202022763428,,4,0.00915052889926593,0.9825230049570305
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.17156220916378345,0.5027078220820871,,8,0.0899806827049201,0.9023720961413397
Skewness + Std + Kurtosis + Median + T-1 Return + T-3 Return,0.09880818973143372,0.5052113060653853,,6,0.042999128416485566,0.9489588474525605
Skewness + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return,-0.1026341407483994,0.5053395247257635,,7,0.07413643488295663,0.9180831990236226
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.17302963380415082,0.5055129247086912,,9,0.08999355482541682,0.9023593321899228
Skewness + Mean + VIX + T-3 Return,-0.06320001819786614,0.5057067962225391,,4,0.03891181802123178,0.9530118107016358
Skewness + Mean + Kurtosis + T-1 Return + T-2 Return + T-3 Return,0.10087654998290767,0.5060828563226261,,6,0.042442869280010176,0.9495104321425112
Skewness + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return,-0.1022692955686596,0.5068540849964617,,7,0.07428961786009103,0.917931303298397
Skewness + T-3 Return,-0.06209960388058781,0.5069627677934085,,2,0.003823912839884702,0.9878048595369211
僅 Skewness,-0.06077127862782721,0.5114728211426542,,1,0.003693148306060934,0.9879345252091161
Skewness + Mean + VIX,-0.06168859116436991,0.5125648852362406,,3,0.038623429920233265,0.9532977753732141
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.1678572942790864,0.5130390324571295,,9,0.09405630693746769,0.8983307208519229
Skewness + Mean + Std + Kurtosis + T-1 Return + T-2 Return,0.0978477610745802,0.5142396015346633,,6,0.04309472711730966,0.9488640521021635
Skewness + Std + Kurtosis + Median + Fear and Greed Index,-0.09765688296627763,0.5143022317083559,,5,0.07325647440147609,0.9189557648792087
Skewness + Median + VIX + T-2 Return + T-3 Return + T-4 Return,-0.06338709760848235,0.5144102118599441,,6,0.0444950577763259,0.9474754889276769
Skewness + Kurtosis + Median + T-1 Return + T-2 Return + T-3 Return,0.09834079859721871,0.5165237340449196,,6,0.04254981984059314,0.9494043803261345
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.16679942269350276,0.5169527701202157,,8,0.08322327204161606,0.9090727218410865
Skewness + Mean + Kurtosis + T-4 Return,0.08377952237584212,0.5182735638684008,,4,0.04430033915940623,0.9476685712536981
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.16867861848676652,0.5188498552879045,,9,0.08324308452933993,0.9090530758448561
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return,-0.16638494353161093,0.520186477647888,,8,0.08744288656979338,0.9048885662585241
Skewness + Median + VIX + T-2 Return + T-4 Return,-0.06187306943926376,0.520325864755168,,5,0.04430978088502335,0.9476592088703131
Skewness + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.09961169771766584,0.5204891804533474,,8,0.07493958799719302,0.9172867950952203
Skewness + Std + Kurtosis + T-3 Return + T-4 Return,0.0859550856844127,0.5204952351875182,,5,0.0354260809472674,0.9564682558674156
Skewness + Std + Median + VIX + T-2 Return + T-3 Return,-0.08475997825933204,0.5205420194863146,,6,0.03978543245136401,0.9521455375692356
Skewness + Std + Kurtosis + T-4 Return,0.08420443076105931,0.5206349294367953,,4,0.03537888077148066,0.9565150594030696
Skewness + Std + Kurtosis + Median + Fear and Greed Index + T-3 Return,-0.09622945219150685,0.5223855282931437,,6,0.0739529356569435,0.9182651562393334
Skewness + Std + Kurtosis + Median + Fear and Greed Index + T-2 Return,-0.09625719626085069,0.5223861563057304,,6,0.0737558333934345,0.9184606021813002
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + VIX,-0.09703246396546804,0.5238718564008302,,6,0.07329095396412433,0.9189215750607844
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-1 Return,-0.16204431884808235,0.524467288129548,,7,0.08734065132693591,0.9049899423816938
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.16566223481354517,0.5250997281752552,,10,0.09408349969678842,0.8983037566031845
Skewness + Median + VIX + T-1 Return + T-2 Return + T-3 Return,-0.06332520948365057,0.528203804788634,,6,0.04028163193794165,0.9516535078262427
Skewness + Kurtosis + Median + T-4 Return,0.08136786604503425,0.529743096042287,,4,0.04441464329423672,0.9475552276578156
Skewness + Std + Kurtosis + Median + T-1 Return + T-2 Return,0.09439092383212143,0.5297434080067287,,6,0.04324402096978064,0.9487160128198813
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.1630163712955312,0.5314073278452014,,8,0.08044093538855934,0.9118316775138655
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.16146148579920852,0.531454057339125,,9,0.08778689035204301,0.9045474532643606
Skewness + Median + VIX + T-3 Return + T-4 Return,-0.05957073804843527,0.5325873470157191,,5,0.044016584541919146,0.9479499413786009
Skewness + Std + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.09425956363897617,0.5330027214563966,,7,0.0746881789239695,0.9175360914871563
Skewness + Mean + Kurtosis + T-3 Return + T-4 Return,0.08230693020755969,0.5333482017258255,,5,0.044337718916671154,0.9476315056120403
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + VIX + T-2 Return,-0.0952232970897634,0.533942349321667,,7,0.07371639185679879,0.9184997122764517
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + VIX + T-3 Return,-0.09490498172307162,0.535299402605794,,7,0.0738568565715898,0.918360427937415
Skewness + Mean + Std + VIX + T-2 Return + T-3 Return,-0.08073020177473539,0.5353421840938903,,6,0.039708849241938515,0.9522214772222795
Skewness + Median + VIX + T-4 Return,-0.058419848983924924,0.5369593948760241,,4,0.043876260115211174,0.948089086608446
Skewness + Mean + VIX + T-2 Return + T-3 Return + T-4 Return,-0.06002105971898197,0.5372970580886027,,6,0.04443558882952647,0.9475344581354274
Skewness + Median + VIX + T-1 Return + T-2 Return,-0.061274277642000746,0.5374236951211072,,5,0.03998305330158147,0.9519495773984317
Skewness + Mean + Std + Kurtosis + T-4 Return,0.08081619338632973,0.5374877724106606,,5,0.044643098153702154,0.9473286925870854
Skewness + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.1578676721194348,0.5377015914757128,,7,0.08030438157467135,0.9119670838167125
Skewness + Std + Median + VIX + T-2 Return,-0.07950412074835037,0.5384634112904491,,5,0.03935467478211885,0.9525726754261342
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.1570827015023913,0.5387347070818898,,8,0.08994260820007094,0.9024098506923666
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.15920264562899833,0.5401410596407079,,9,0.0899656223954991,0.9023870298935387
Skewness + Mean + Std + Kurtosis + Fear and Greed Index,-0.0905275809702745,0.5431930554250942,,5,0.07285754409381018,0.9193513428313478
Skewness + Mean + VIX + T-2 Return + T-4 Return,-0.058511423899047996,0.5436114661342941,,5,0.0442460508352952,0.9477224033734047
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.15903397646103234,0.5443552316998927,,10,0.08781752923380992,0.9045170718521884
Skewness + Mean + Std + Kurtosis + T-1 Return + T-2 Return + T-3 Return,0.09348439827254196,0.5444123505238038,,7,0.04324672673864394,0.9487133297885717
Skewness + Kurtosis + Median + T-3 Return + T-4 Return,0.07991873891077901,0.5447624687721617,,5,0.04445032234075175,0.9475198484352209
Skewness + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-4 Return,-0.09272642816196519,0.5453052797384441,,7,0.0846108364439806,0.9076968176437838
Skewness + Std + Median + VIX + T-3 Return,-0.07761575613878138,0.5468592623977545,,5,0.039123060080299976,0.9528023437859211
Skewness + T-1 Return + T-2 Return + T-3 Return,-0.06048678273697092,0.5472244020599533,,4,0.004909223857764156,0.986728668779696
Skewness + Median + VIX + T-1 Return + T-3 Return,-0.05907354840587802,0.547276204420217,,5,0.039850559735211344,0.9520809575734881
Skewness + Std + Kurtosis + T-2 Return + T-4 Return,0.08070775146887836,0.5480902852983256,,5,0.03552338693850643,0.9563717675735818
Skewness + Std + Kurtosis + T-2 Return + T-3 Return + T-4 Return,0.08236173197867473,0.5490205580530804,,6,0.03555855313713796,0.9563368968892246
Skewness + Mean + Std + Kurtosis + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.09225540109731756,0.5492072346819967,,8,0.07449236164565276,0.9177302632421261
