Observation Date,Expiration Date,Mean,Std,Skewness,Kurtosis,5% Quantile,25% Quantile,Median,75% Quantile,95% Quantile
2021-02-27,2021-02-28,46195.44148792661,2361.8241321556065,1.5128562513594397,1.3349292101459564,43624.700000000004,45053.100000000006,46147.200000000004,47792.700000000004,51303.700000000004
2021-03-09,2021-03-10,51692.062203467794,3400.0932443911634,1.2136276212936843,-1.392938305917971,52192.100000000006,54049.8,55083.600000000006,56091.700000000004,58259.5
2021-03-10,2021-03-11,56115.33670993409,2878.9863618015183,-1.4257587280366224,4.430931505718382,50791.9,54827.100000000006,56540.0,57980.5,59838.3
2021-03-11,2021-03-12,52377.097116714845,5533.700563421683,1.1570996131801503,-1.5162102061397211,53774.100000000006,56843.9,58288.4,59656.0,61902.600000000006
2021-03-12,2021-03-13,57079.987040927124,2802.9545015175663,-0.7707982526587391,3.114501473509076,52187.100000000006,55698.4,57319.0,58749.100000000006,61098.600000000006
2021-03-13,2021-03-14,60334.58431691008,2714.7510513661055,-1.9693655826941532,3.8826245991081665,53454.5,59902.700000000004,61024.0,65208.0,62992.0
2021-03-14,2021-03-15,59573.90745130084,2928.481158858427,-0.08774342625844553,2.83111569793102,54860.9,57989.700000000004,59622.600000000006,61199.4,64103.600000000006
2021-03-15,2021-03-16,56360.03695437153,2734.0307925564703,-0.3820039888011552,0.586134367948782,51518.4,54679.0,56656.200000000004,58190.0,60379.8
2021-03-16,2021-03-17,56398.058406311044,2540.4548649836324,-0.24915634316284177,0.626435950513125,52183.3,54787.100000000006,56443.4,58127.9,60372.4
2021-03-17,2021-03-18,54996.24283091999,3539.563468212081,0.615361072573587,-1.8808559245284,51883.8,57774.5,58664.200000000004,63595.0,62622.0
2021-03-18,2021-03-19,58515.229594002514,3065.7030208722363,-1.4258337579646674,6.06379311177268,53236.3,57188.4,58854.3,60321.5,62608.5
2021-03-19,2021-03-20,55235.60456341543,3597.6380633818694,0.7297346038499191,-0.9106238291575677,53989.8,57585.600000000006,58740.200000000004,59710.8,63262.5
2021-03-20,2021-03-21,58615.31565063237,2348.6218077162152,-1.0965297620401786,4.3631717367541185,54517.8,57529.4,58849.0,60012.5,61865.200000000004
2021-03-21,2021-03-22,57470.4375079639,1901.576204646042,-1.063578192631838,5.107542335946407,54323.9,56587.200000000004,57609.0,58558.4,60165.9
2021-03-22,2021-03-23,52973.22503363096,3514.6973314943016,1.67784338809664,0.07957486484419318,48373.9,53795.5,55092.3,57052.700000000004,60088.200000000004
2021-03-23,2021-03-24,52343.290921213935,3022.601360107649,1.542978324289898,-0.205969632518626,49264.3,53797.8,54772.5,55800.3,57816.8
2021-03-24,2021-03-25,50979.73827915522,3530.358200718555,1.6570520120584877,0.2581798120341645,48034.0,51713.0,53142.8,54949.9,58127.0
2021-03-25,2021-03-26,52121.18009495202,2973.683029480404,-0.13088306001719557,2.3659677056611077,47363.700000000004,50468.9,52127.0,53812.8,56847.3
2021-03-26,2021-03-27,54853.56007524901,1161.5122789942802,-0.5041082473630506,2.902538455754674,52892.4,54248.5,54933.200000000004,55544.3,56504.8
2021-03-27,2021-03-28,51999.085555150086,3860.4845603754657,1.1145003929957404,-1.6174424557015015,53128.4,55187.9,56050.8,56824.700000000004,58277.100000000006
2021-03-28,2021-03-29,56025.22253259988,2911.4349764071126,2.714558914102637,18.25981039273144,52451.9,54687.100000000006,55820.600000000006,56903.700000000004,60367.8
2021-03-29,2021-03-30,57557.28402418076,2282.820723121259,-1.3362021180916106,4.649886468593965,53374.700000000004,56572.5,57871.9,58947.0,60551.3
2021-03-30,2021-03-31,58784.264283531105,2236.845058561913,-1.1167082504411807,1.9954488412568363,53298.8,57672.100000000006,58925.100000000006,60419.4,61711.9
2021-04-09,2021-04-10,58290.62213833555,1512.1522688894681,1.6926699286415618,7.578570488208529,56334.600000000006,57406.8,58111.200000000004,58908.8,60875.3
2021-04-10,2021-04-11,57019.97393630217,3411.748533846799,1.5728279263728742,0.15498162463314769,55107.9,58610.0,59646.600000000006,60788.600000000006,63263.0
2021-04-11,2021-04-12,56676.97097465737,3577.8314768863056,0.7549179485990122,-0.7276313259608234,56263.600000000006,59125.9,60136.200000000004,61034.8,63773.700000000004
2021-04-12,2021-04-13,60077.51402899269,1797.5817383690128,0.1435552243051265,3.9344532809296355,57369.9,59126.200000000004,60044.600000000006,60995.3,62908.700000000004
2021-04-13,2021-04-14,62963.17072361478,1951.32859034268,-0.46351648903955495,2.478281703425619,59735.100000000006,61908.4,63036.0,64124.9,65944.8
2021-04-14,2021-04-15,62739.94940168417,2459.0980305899147,0.9892381487128499,3.7779966004694527,59203.0,61223.4,62557.8,63976.200000000004,66891.5
2021-04-15,2021-04-16,60872.48734290555,2974.3938172594294,-0.5107906806394971,-11.648125888708417,61580.3,63680.9,64669.600000000006,65599.3,73280.7
2021-04-16,2021-04-17,61728.21585487785,2634.2519373285445,-2.321704006018893,19.64785369551014,58207.100000000006,61155.8,62000.100000000006,62720.8,67902.5
2021-04-17,2021-04-18,60736.65501142929,2789.1971440169955,-3.476316970873981,23.494450391077592,56740.100000000006,60023.9,61132.200000000004,62101.3,63707.100000000006
2021-04-18,2021-04-19,53222.10086124478,3641.3618956479363,0.5591938384517092,-1.3879487768165149,50593.9,55562.700000000004,56839.200000000004,57873.0,62172.4
2021-04-19,2021-04-20,56074.91004169945,2189.9019384433977,0.8108625658771335,1.9662334254895137,53043.5,54708.9,55776.9,57129.4,60194.9
2021-04-20,2021-04-21,56245.815250857355,1623.1847237647307,-1.7639898347782261,7.4487809402829,53452.3,55564.8,56452.700000000004,57238.0,58330.4
2021-04-21,2021-04-22,51334.60281097951,3189.0829410000774,0.9076809372410746,-2.334672124752317,49640.9,54182.5,54921.700000000004,55506.0,58853.4
2021-04-22,2021-04-23,50056.5005452347,1609.6233831091688,1.812784908299039,1.711821950134346,48808.5,41025.100000000006,50711.5,51674.8,53408.5
2021-04-23,2021-04-24,49031.93157372942,3354.3729670793855,3.1422333696402736,8.486975129956983,43923.100000000006,49729.5,50699.4,51860.5,57083.4
2021-04-24,2021-04-25,50656.655278199956,2808.1391671653114,-1.8770340894865323,5.319634168573506,42009.0,49559.200000000004,50632.8,52313.8,54317.8
2021-04-25,2021-04-26,46119.64224693442,3046.606087687212,1.2121115563168754,-1.480714274097576,43356.200000000004,48196.9,49084.9,49869.9,50838.3
2021-04-26,2021-04-27,53303.24433539275,2292.6510974532607,-1.6297949823194033,2.6690482747443722,47819.8,52882.600000000006,53850.0,54637.600000000006,55791.5
2021-04-27,2021-04-28,51565.73195019636,3230.0692054648866,0.09955620164758727,-3.158136886551802,49508.0,54073.5,55119.9,55979.100000000006,61391.0
2021-04-28,2021-04-29,51397.434719220495,2686.807602619517,-0.2836221557633683,-10.96999507849652,51348.4,53392.8,54569.5,55722.200000000004,63330.0
2021-04-29,2021-04-30,52469.02524601433,2708.024228413479,0.9514712101607462,1.0675121146766964,48568.0,51113.100000000006,52785.4,54520.100000000006,57586.9
2021-05-09,2021-05-10,54812.079759338376,3300.951758602175,0.9883519300322925,-2.037275781990964,53535.4,57376.8,58422.200000000004,59197.700000000004,62385.100000000006
2021-05-10,2021-05-11,50119.040666065106,6130.892625671946,1.2028906216017508,-1.1416685263120805,52709.3,54356.3,55556.8,57126.5,60068.3
2021-05-11,2021-05-12,56305.880279334124,2132.679982570938,-0.8841791599881583,1.4200028612441686,52137.5,55301.100000000006,56672.100000000006,57689.200000000004,59157.8
2021-05-12,2021-05-13,48485.85037560395,3161.6202289505486,0.821269371888191,-1.7134083257451644,46707.600000000006,46799.5,49694.5,52183.8,53139.600000000006
2021-05-14,2021-05-15,50056.296293936335,2769.8099376894133,-1.7679932513964116,4.433273050280482,43804.100000000006,49439.5,50664.4,51630.0,53133.100000000006
2021-05-15,2021-05-16,43732.937611559915,4299.182270148668,1.4789266525358389,0.18429578597682328,43432.3,45796.5,47110.200000000004,48519.4,51464.200000000004
2021-05-16,2021-05-17,43159.77936873413,2824.3317577136404,0.6619991250323642,-3.8740267434770392,41295.8,44837.4,46314.4,47317.4,52027.0
2021-05-17,2021-05-18,42118.559783002696,3097.884034176434,2.4496338167989764,5.570154252148065,39006.1,42604.3,43759.0,45082.700000000004,48352.100000000006
2021-05-18,2021-05-19,43094.26775488013,3708.3352616222496,-0.8384992636632873,9.599162275966426,37829.3,41821.200000000004,43284.4,44579.9,50976.200000000004
2021-05-20,2021-05-21,40345.396331856355,2485.991552459816,0.07604231332993226,1.3908556450742333,36423.0,38911.6,40387.9,41885.5,44523.200000000004
2021-05-21,2021-05-22,36584.24325024364,3145.077050334763,1.4998445471544581,3.767848143076894,32366.7,34569.9,36517.1,37993.8,45952.9
2021-05-22,2021-05-23,36176.32523999966,3512.1720034920995,1.5907976873017866,0.1838134459929961,33331.9,37105.5,38715.5,40213.100000000006,42782.200000000004
2021-05-23,2021-05-24,31735.202976700137,4888.628864061063,2.849058374724275,9.838636669958722,31023.800000000003,32952.9,34314.0,35858.200000000004,41359.9
2021-05-24,2021-05-25,37535.866044870076,1889.8443335693687,5.54668108623258,-8.410022546158384,29776.7,37437.0,39185.6,40922.9,41466.4
2021-05-25,2021-05-26,38541.06532093045,2789.5030535863707,-0.4373483134862091,3.648792822827824,34318.200000000004,37254.9,38510.1,39671.5,44000.0
2021-05-26,2021-05-27,38665.73804559175,1977.740890536411,-1.5149479521211127,5.693596469626215,34975.200000000004,38738.4,39615.5,40324.8,41205.3
2021-05-27,2021-05-28,39081.603591265346,1988.2187376399363,-0.4808715301518347,2.102901315459688,35785.0,38099.1,39272.700000000004,40389.600000000006,42230.600000000006
2021-05-28,2021-05-29,34292.560883966114,2624.4472433181973,1.7355797120633543,5.552491877593058,33335.6,34732.6,35538.200000000004,36574.8,40410.0
2021-05-29,2021-05-30,35451.52615678368,3043.724835818927,4.910680814489867,36.090275790160845,32944.200000000004,34145.0,34984.5,35883.200000000004,40573.700000000004
2021-05-30,2021-05-31,36314.441064851475,1831.2831489703372,0.2568532755549616,2.625476312223083,33457.4,35270.0,36288.4,37310.200000000004,39257.700000000004
2021-06-09,2021-06-10,34600.6529523983,2488.225469496495,1.1264114623655956,-1.6827037724255263,35602.1,36712.6,37273.8,38592.200000000004,38211.1
2021-06-10,2021-06-11,36937.00509942121,2152.3570610509614,-0.32007728195309815,1.8891127807676318,33473.4,35858.3,37116.5,38359.700000000004,40487.0
2021-06-11,2021-06-12,37237.62582423001,1687.9219115906862,-1.4009795982667872,3.153131441938082,33750.9,36623.8,37578.3,38299.9,39298.8
2021-06-12,2021-06-13,35673.38617883356,1831.9207677238821,-1.9933144452381883,12.39187514880606,33058.700000000004,34957.1,35791.9,36624.200000000004,38116.200000000004
2021-06-13,2021-06-14,26090.295802398476,10729.492462270315,1.2244674087174812,-1.4962200734899391,32967.8,38529.0,39602.700000000004,41311.4,41311.4
2021-06-14,2021-06-15,38063.82941164292,2833.218847022283,0.4433435744223264,-0.042618906047403815,36010.200000000004,39580.100000000006,40617.0,41479.0,43819.5
2021-06-15,2021-06-16,40511.56143415211,2058.360896668851,-0.3049775175760796,2.142321249240612,37274.200000000004,39341.600000000006,40478.0,41745.8,43813.600000000006
2021-06-16,2021-06-17,38696.696102503,1904.6222305020804,2.1601976733363175,8.447814477686839,36465.0,37720.200000000004,38566.1,39550.3,42348.8
2021-06-17,2021-06-18,37579.4023008585,1831.9673178927083,0.011810997035198294,0.7068543657451687,34678.0,36655.6,37820.3,38940.6,40763.100000000006
2021-06-18,2021-06-19,35697.39669673881,1712.895256598564,2.922006110761907,8.213574949010702,34492.200000000004,32248.9,35717.4,36377.9,40410.8
2021-06-19,2021-06-20,36091.993306066965,1549.692234045906,0.25019193011841057,2.0212798959082976,33699.6,35187.1,36028.8,36940.700000000004,38698.0
2021-06-20,2021-06-21,34188.08093106854,2007.0234457939443,1.7496590373976666,-0.2569870229536537,31319.100000000002,34801.3,35640.6,36701.700000000004,38149.700000000004
2021-06-21,2021-06-22,30069.375538458542,2957.4194331584818,2.2770864671094473,4.319670321164914,29600.300000000003,28173.2,31662.4,32627.5,36903.0
2021-06-22,2021-06-23,30420.70088354736,2651.521108291237,-0.2521008903954129,0.8903093862646072,27156.800000000003,31716.600000000002,32708.300000000003,33523.700000000004,36666.3
2021-06-23,2021-06-24,33404.6712627991,2220.400503650744,-4.034858780655458,25.03108060493111,29523.300000000003,33084.8,33816.200000000004,34443.6,35373.4
2021-06-24,2021-06-25,34717.44793603017,2485.0577367182746,0.1586475487409991,1.8763022924860904,30833.600000000002,33244.9,34658.6,36132.0,38807.0
2021-06-25,2021-06-26,31966.541566686865,2895.4005340484914,-2.199711743254025,13.809069663438656,28498.5,30854.5,31962.100000000002,33353.4,36128.0
2021-06-26,2021-06-27,31699.9388719372,1646.7018195969413,-2.4428684692854428,10.158636239770544,28388.4,31251.5,32025.0,32655.300000000003,33465.700000000004
2021-06-27,2021-06-28,25036.569787589688,7804.72955137748,1.2111730406378673,-1.5205791290934931,29208.2,34189.4,34809.4,35398.9,35398.9
2021-06-28,2021-06-29,32235.521575289906,2643.3829065471027,0.8011744402274423,-1.391760988874865,30136.5,34131.1,34859.200000000004,35447.700000000004,36486.0
2021-06-29,2021-06-30,36137.06310746067,1998.1960781651735,-1.3776408784489327,5.488285124132322,32697.300000000003,35228.1,36353.8,37358.4,38825.200000000004
2021-07-09,2021-07-10,33736.49498509815,1951.4423224014968,-3.994340899217691,26.40713385238322,30629.600000000002,33403.4,34073.200000000004,34644.3,35539.3
2021-07-10,2021-07-11,33770.246487604534,1248.7175435445467,-0.6215470838203294,1.1363514018913978,31492.5,33075.8,33917.0,34595.5,35557.8
2021-07-11,2021-07-12,27977.16227337929,5329.132901648837,1.1424574057795687,-1.672553566559035,31764.100000000002,33448.4,34183.4,34840.6,35416.5
2021-07-12,2021-07-13,33141.12690344079,1183.6347092250376,0.18477921138816547,0.9516434616182061,31322.800000000003,32394.800000000003,33070.6,33853.200000000004,35164.4
2021-07-13,2021-07-14,32173.702507184455,1202.8847985595082,0.34034213708960437,-1.3956858039149596,30526.300000000003,31380.2,32914.6,33427.8,34037.6
2021-07-14,2021-07-15,32849.859054635504,1271.0340782734424,-0.801654714165834,2.2339169740820957,30662.0,32147.0,32941.3,33698.0,34695.6
2021-07-15,2021-07-16,31512.03651093214,1189.3902027665824,1.4792532015893731,3.6766697900983214,29971.5,30963.5,31609.4,32315.300000000003,33775.700000000004
2021-07-16,2021-07-17,29891.191730758277,1938.4758580377477,0.7569129715252416,-1.5874521271387292,28374.2,31414.300000000003,31855.0,32214.0,33288.9
2021-07-17,2021-07-18,29935.668737223685,1824.4487979541382,1.186685320293447,-1.49629177950255,30464.4,31295.800000000003,31774.100000000002,32246.2,33343.0
2021-07-18,2021-07-19,31852.769188553764,1286.7154912034423,1.8140045739365396,2.18258220958775,30555.800000000003,31362.100000000002,31905.100000000002,32569.100000000002,35000.0
2021-07-19,2021-07-20,31082.410414803257,1780.9316749179877,-1.458641198795658,9.75868974456367,28302.300000000003,30491.2,31205.5,31826.5,34000.0
2021-07-20,2021-07-21,29897.165139412802,1445.746009565631,-0.07354834221976188,2.8365558828574864,27568.300000000003,29117.9,29918.600000000002,30695.7,32139.800000000003
2021-07-21,2021-07-22,31909.185893336537,1169.6954103122048,-0.09021378072446541,-0.1489816488916973,30038.2,31109.100000000002,31852.9,32765.100000000002,33814.8
2021-07-22,2021-07-23,32324.091155087437,1344.9284735733538,0.35717650568486037,1.6021724464250795,30246.800000000003,31491.9,32271.9,33089.200000000004,34587.9
2021-07-23,2021-07-24,32971.4637909922,1223.2786427704943,0.6345477428473911,-1.4593197700056637,31486.0,32190.600000000002,32872.6,34449.700000000004,34771.8
2021-07-24,2021-07-25,34271.836176800985,820.4174396103481,-0.8749741209283426,1.8037228673042494,32800.5,33818.4,34353.0,34843.200000000004,35425.8
2021-07-25,2021-07-26,33927.34429049737,1833.3789599299473,1.4136902143063996,-1.2064523605455624,32019.4,34624.5,36077.3,36431.4,36639.3
2021-07-26,2021-07-27,38239.024087226775,2070.4955764035235,0.3440850983641407,0.5350478146964539,35234.9,36905.700000000004,37949.0,39461.200000000004,41969.100000000006
2021-07-27,2021-07-28,38355.52030389019,1569.6483463666038,-0.3948123632647677,1.6989433386622732,35788.3,37814.6,38781.700000000004,39627.0,40902.5
2021-07-28,2021-07-29,37346.17192077545,2726.485534050116,0.7719610085007419,-0.6554364424211645,36913.6,39131.5,39970.200000000004,40717.3,42240.700000000004
2021-07-29,2021-07-30,39986.5982296912,1908.1973231251143,-0.6829905127666277,2.546079202930776,36781.3,39166.6,40321.600000000006,41350.100000000006,42936.4
2021-07-30,2021-07-31,41246.48489697175,1825.6449318911398,-0.9200827306013021,0.5531207852390301,37450.3,40722.3,41774.0,42542.700000000004,43573.9
2021-08-09,2021-08-10,42840.45682520817,2883.9957875591103,0.5111895745341635,-1.7869835860877834,40682.100000000006,44671.9,45737.600000000006,46641.700000000004,50352.0
2021-08-10,2021-08-11,45634.07314720958,1976.8376444790351,0.49264335130349346,3.5693768592006823,42625.600000000006,44525.600000000006,45582.3,46650.700000000004,48790.600000000006
2021-08-11,2021-08-12,43772.83231597554,2639.9031305972926,1.4471397212932817,-0.5528657554127796,41569.8,44933.5,45899.100000000006,46863.4,48511.0
2021-08-12,2021-08-13,44572.84033940563,2590.375895455886,0.528700022479334,2.71073602418366,40788.9,43253.3,44461.4,45594.700000000004,50000.0
2021-08-13,2021-08-14,44481.77595972767,3155.4724038225163,0.41973283741794903,0.019318605049566173,42631.9,46378.4,51704.0,48297.100000000006,50074.100000000006
2021-08-14,2021-08-15,47022.757608195185,2074.22630640862,-0.5334119797635645,2.0472333291344595,43417.0,45911.9,47175.200000000004,48295.4,50091.3
2021-08-15,2021-08-16,47091.72845155579,2407.4495685231022,-0.37507820769981176,1.951015956814257,41353.3,46176.100000000006,47088.8,48027.100000000006,51907.8
2021-08-16,2021-08-17,43920.86122632385,2933.7999882458876,0.9042551828904798,10.211296340122033,43995.0,45148.200000000004,45738.600000000006,46435.4,50555.600000000006
2021-08-17,2021-08-18,45124.920590991016,2015.6429332961095,0.02765649934634444,2.668793439207498,42083.600000000006,44005.100000000006,45041.700000000004,46202.700000000004,48485.700000000004
2021-08-18,2021-08-19,42233.1895592116,2807.5232398501153,0.4429049747991339,-1.3560995221440422,40684.5,44067.8,45051.9,45874.200000000004,49741.3
2021-08-19,2021-08-20,44074.52437873318,2632.187165940643,0.5010523855542354,-5.456003898868785,43351.5,45517.8,46787.100000000006,48015.600000000006,54939.700000000004
2021-08-20,2021-08-21,48957.98230794895,2411.487690568568,-3.6377162395961986,23.50512971850558,45408.100000000006,48273.0,49389.8,50353.100000000006,51296.100000000006
2021-08-21,2021-08-22,48873.51636696034,1746.8378918570784,0.9593486823366809,0.800899564688204,46591.9,47862.600000000006,48748.5,49970.3,52394.600000000006
2021-08-22,2021-08-23,48906.08636695424,2222.5502328638654,1.5228721228071422,5.00475316518515,46122.0,47575.600000000006,48540.8,49743.200000000004,53213.4
2021-08-23,2021-08-24,49246.394326458394,2610.5604638076493,2.1608229178803433,2.307733198553815,47511.5,48341.3,48907.5,49528.9,55412.200000000004
2021-08-24,2021-08-25,48241.7517004463,2099.981055904669,0.20327702698042632,4.406523208765892,45233.5,47157.3,48135.9,49232.700000000004,51714.3
2021-08-25,2021-08-26,45832.86618431606,2703.8225583084773,0.6898550917186461,-3.4135883526857933,44895.200000000004,47787.4,48849.3,49667.700000000004,54263.8
2021-08-26,2021-08-27,46895.48296182602,1859.849618751033,0.41820080494438255,1.710241389994792,44015.3,45847.3,46932.100000000006,48047.4,50068.700000000004
2021-08-27,2021-08-28,46117.64147263276,2971.5062009889343,0.7065347874140112,-1.1279189052470893,45319.200000000004,47974.9,49018.700000000004,49944.4,53765.100000000006
2021-08-28,2021-08-29,48901.56336788297,1976.7500205544488,-0.986677417848462,3.4124090616296137,45339.600000000006,47975.9,49127.0,50096.600000000006,51630.600000000006
2021-08-29,2021-08-30,48959.041798475446,1866.4889121501576,-0.9471763417764855,4.311820692373723,45846.8,48058.200000000004,49084.200000000004,50048.3,51653.200000000004
2021-08-30,2021-08-31,47115.8133463667,1951.2374263456188,0.16679691367038288,-0.10154543145677142,44040.9,45595.600000000006,47219.5,48466.200000000004,50222.3
2021-09-09,2021-09-10,46255.103171775336,1872.0264937636437,-0.0925814728950795,1.7839060558441107,43224.4,45172.3,46267.4,47360.3,49239.3
2021-09-10,2021-09-11,43068.75624932862,2535.130691445651,1.791833847080705,0.7987770528045091,40071.8,44105.9,44949.8,45889.200000000004,47934.4
2021-09-11,2021-09-12,45486.29443680646,1525.4026872273575,-0.04466367844755407,1.8756394492391442,42992.5,44618.600000000006,45505.700000000004,46369.100000000006,47904.8
