變數組合,Skewness_係數,Skewness_p值,Skewness_顯著性,變數數量,R平方,MSE
Skewness + Median + Fear and Greed Index + VIX,-0.16249753397229802,0.1403862883483182,,4,0.062250358193376876,0.9298693927158111
Skewness + Mean + Fear and Greed Index + T-2 Return,-0.16051408533185066,0.14115859131196204,,4,0.06190720309645337,0.9302096641564581
Skewness + Median + Fear and Greed Index + VIX + T-2 Return,-0.1627495902207596,0.1414698288185917,,5,0.0626588284343147,0.9294643549979063
Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.16085494129522476,0.14270245663513306,,6,0.0817579956287946,0.9105256850067415
Skewness + Mean + Fear and Greed Index + VIX + T-4 Return,-0.1605943941868985,0.14294654705238663,,5,0.07309233106418034,0.9191185288607288
Skewness + Mean + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.16096572041580023,0.1436544314385698,,6,0.07395684333306662,0.9182612814008246
Skewness + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.16074732216280688,0.1445305075531793,,5,0.06757284086667137,0.9245916367876705
Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.16183758635591056,0.14615704336099464,,8,0.08546165716198484,0.9068531466797124
Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.16061825383410355,0.14625479235550906,,6,0.06941403155196002,0.9227659182930146
Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.1613365063324117,0.1463089201411668,,7,0.08199305654985867,0.910292599387535
Skewness + Median + Fear and Greed Index + T-1 Return,-0.15907742135824546,0.14674530830512392,,4,0.06657262293023658,0.925583449531362
Skewness + Mean + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.15812376874968515,0.14829947505387317,,6,0.08154058514194151,0.9107412685147135
Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.15861470010593956,0.14944853457624485,,5,0.0678903286479502,0.9242768169709401
Skewness + Mean + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.15792877292622123,0.1498442417458709,,7,0.08511366618650151,0.9071982133612841
Skewness + Mean + Fear and Greed Index + VIX + T-3 Return,-0.15855098185382724,0.1508190320830763,,5,0.06258366326671772,0.9295388885254395
Skewness + Mean + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.15904709128018518,0.15131577908145413,,6,0.063153001782564,0.9289743343668694
Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.15837851344545315,0.1518401017191048,,6,0.0798497819020324,0.9124178633240351
Skewness + Mean + Fear and Greed Index + VIX,-0.15705515858026797,0.15230059678109922,,4,0.06210484648890391,0.9300136816328516
Skewness + Mean + Fear and Greed Index + T-1 Return + T-4 Return,-0.15559128682595644,0.1530936456197621,,5,0.07931184599200225,0.9129512787642332
Skewness + Mean + Fear and Greed Index + VIX + T-2 Return,-0.15724787909235802,0.15354417022440633,,5,0.06250724135529895,0.9296146682359219
Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.1581448073067486,0.15378176003271368,,7,0.08216074032465637,0.9101263247200886
Skewness + Mean + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.15490145136290298,0.15624719677020643,,6,0.0817060967615989,0.9105771477490028
Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.15738110761046603,0.15740924421033006,,6,0.06817238224721878,0.9239971335699847
Skewness + Mean + Fear and Greed Index + T-1 Return + T-3 Return,-0.15499292119362754,0.15759793336365593,,5,0.06747145565085155,0.9246921700268868
Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.15753518892071894,0.15849462949300633,,7,0.06991683252153935,0.9222673425416669
Skewness + Mean + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.1554575713675242,0.15968920232556846,,7,0.08191386786672183,0.9103711226195532
Skewness + Mean + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.15469840206581123,0.1598437989492795,,6,0.06930192763562482,0.9228770801596324
Skewness + Mean + Fear and Greed Index + T-1 Return,-0.153409708441189,0.1598448204694378,,4,0.06648928633410744,0.9256660858199607
Skewness + Median + Fear and Greed Index + VIX + T-1 Return,-0.15556738298894218,0.16003566772346997,,5,0.06725291751608065,0.9249088717067435
Skewness + Mean + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.1557143603734195,0.16012632704319904,,8,0.08537104815336638,0.9069429942680906
Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.15529855687133703,0.16235424719970212,,6,0.06850106699192282,0.9236712108819588
Skewness + Mean + Fear and Greed Index + T-1 Return + T-2 Return,-0.15282544811183565,0.16303021870371237,,5,0.06780248700151037,0.924363920452284
Skewness + Mean + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.1526307463330105,0.1653811065790673,,6,0.0797947487182985,0.9124724340440401
Skewness + Mean + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.15222772710299248,0.167884919410368,,7,0.0821027707322326,0.9101838071730803
Skewness + Mean + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.15166141422830914,0.17113651319735582,,6,0.06806499326466153,0.9241036201241172
Skewness + Mean + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.15165236636837118,0.17269708008503393,,7,0.06979936411806387,0.9223838238157014
Skewness + Mean + Fear and Greed Index + VIX + T-1 Return,-0.14993404022303353,0.17381901193511293,,5,0.06716244237605151,0.9249985865514784
Skewness + Mean + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.14954606159097797,0.17658663944612601,,6,0.06840643545512581,0.9237650471957574
Skewness + Std + Median + Fear and Greed Index + VIX,-0.17687543094847455,0.20721717608552856,,5,0.06248339809594394,0.929638311131753
Skewness + Std + Median + Fear and Greed Index + VIX + T-3 Return,-0.17558958961269094,0.21284576103429317,,6,0.06289334029797455,0.9292318138221762
Skewness + Std + Median + Fear and Greed Index + VIX + T-2 Return,-0.17549862956547244,0.21321657484944723,,6,0.06284100089939149,0.9292837133938807
Skewness + Mean + Std + Fear and Greed Index + VIX,-0.17075558947699399,0.21682997130483628,,5,0.0623297920219148,0.9297906263984372
Skewness + Std + Median + Fear and Greed Index,-0.16901894982690702,0.21905212891871023,,4,0.061615048204665235,0.930499363965122
Skewness + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.17364511170482944,0.22057686531427026,,7,0.06341361371008647,0.9287159124555444
Skewness + Mean + Std + Fear and Greed Index + VIX + T-3 Return,-0.16949792798307237,0.2225767478568543,,6,0.06272739632822377,0.9293963633047865
Skewness + Mean + Std + Fear and Greed Index + VIX + T-2 Return,-0.16937242118320742,0.2230741278817499,,6,0.06268229523418878,0.929441085398031
Skewness + Std + Median + Fear and Greed Index + T-3 Return,-0.16821008855649097,0.22328609534995036,,5,0.0621565103226045,0.9299624519490141
Skewness + Std + Median + Fear and Greed Index + T-2 Return,-0.1679027452839559,0.2243151814950087,,5,0.062056661081010156,0.9300614621213513
Skewness + Mean + Std + Fear and Greed Index,-0.16329736098016506,0.22885808938939925,,4,0.06147504185454422,0.9306381937912923
Skewness + Std + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.16670389741288041,0.22971401690126197,,6,0.06279280488727512,0.9293315043974918
Skewness + Mean + Std + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.16755143304083603,0.2306193300770328,,7,0.06323902881384558,0.928889030251817
Skewness + Mean + Std + Fear and Greed Index + T-3 Return,-0.16248508336960935,0.23323408754928046,,5,0.062002069326092535,0.9301155951220257
Skewness + Mean + Std + Fear and Greed Index + T-2 Return,-0.1621547568692934,0.23438547068341803,,5,0.061910610275564104,0.9302062856091045
Skewness + Std + Median + Fear and Greed Index + VIX + T-4 Return,-0.16597634328650798,0.2369084060559633,,6,0.07321560461500154,0.9189962912220995
Skewness + Mean + Std + Fear and Greed Index + T-2 Return + T-3 Return,-0.16094677626029177,0.2399995419503109,,6,0.0626283468754606,0.9294945804092073
Skewness + Std + Median + Fear and Greed Index + T-4 Return,-0.16058036938006517,0.2427022784058545,,5,0.07283149245546605,0.9193771755483613
Skewness + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.16347778950964303,0.24660298969160563,,7,0.07409888063171866,0.9181204376929176
Skewness + Mean + Std + Fear and Greed Index + VIX + T-4 Return,-0.16024753096009922,0.24671897124371697,,6,0.07309247369219363,0.9191183874312701
Skewness + Std + Median + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.16307739724565326,0.24758343550066966,,7,0.07452342758142383,0.9176994583646386
Skewness + Std + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.15881163428692266,0.2498601445522629,,6,0.0742962302657264,0.9179247464591958
Skewness + Std + Median + Fear and Greed Index + T-2 Return + T-4 Return,-0.15867530363470797,0.2505521346388347,,6,0.07380749130072872,0.9184093783740672
Skewness + Mean + Std + Fear and Greed Index + T-4 Return,-0.15514113400694834,0.2526940850891241,,5,0.07271685514805326,0.9194908495170563
Skewness + Mean + Std + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.1577445226277236,0.25678702607876813,,7,0.07396904278557337,0.9182491844647257
Skewness + Mean + Std + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.1574066654769838,0.2576050653633989,,7,0.07438083201186807,0.9178408556520972
Skewness + Mean + Std + Fear and Greed Index + T-3 Return + T-4 Return,-0.15337593148385856,0.26008945602931033,,6,0.07415986038918154,0.9180599703703914
Skewness + Std + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.15607169553754724,0.2603514411518146,,7,0.07580464872455062,0.9164290037857397
Skewness + Mean + Std + Fear and Greed Index + T-2 Return + T-4 Return,-0.1532007822995149,0.2609370838498172,,6,0.07368497323110246,0.9185308668800833
Skewness + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.15927667738831278,0.26154832521103616,,8,0.07592489676542147,0.9163097662326072
Skewness + Mean + Std + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.15059259848555423,0.2711171351140097,,7,0.07565426776424089,0.9165781210405005
Skewness + Mean + Std + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.15361169424423463,0.2720845195461572,,8,0.07577007605104924,0.9164632859325728
Skewness + Std + Median + Fear and Greed Index + VIX + T-1 Return,-0.1546814347954491,0.2808529115249839,,6,0.06725371784038237,0.9249080781078564
Skewness + Std + Median + Fear and Greed Index + T-1 Return,-0.14783792759080225,0.2919270007558789,,5,0.06671105663476784,0.925446179135272
Skewness + Mean + Std + Fear and Greed Index + VIX + T-1 Return,-0.14887025514450833,0.29233731936013235,,6,0.06716366776780225,0.9249973714571372
Skewness + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.151187555138585,0.2949815898101565,,7,0.06821113352951036,0.9239587079287209
Skewness + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.1492682792066659,0.30202363391701564,,7,0.06853730429383265,0.9236352780951911
Skewness + Std + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.14526503530593202,0.30283350095904704,,6,0.0678346253609533,0.9243320521630883
Skewness + Mean + Std + Fear and Greed Index + T-1 Return,-0.14237150929369524,0.3036298174985146,,5,0.06663059983706776,0.9255259598254286
Skewness + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.1454468968614635,0.30671268524034045,,7,0.06810640387803124,0.9240625574990949
Skewness + Mean + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.24740563810672075,0.3073235688621993,,6,0.06393838735648205,0.9281955486717236
Skewness + Mean + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.2469909561081573,0.3101614363022753,,7,0.06455534645846417,0.9275837741000101
Skewness + Mean + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.245255080452228,0.3104787581668273,,7,0.07645371042075866,0.9157853963894999
Skewness + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.1432020482752984,0.31056110722371133,,6,0.06814648876022855,0.9240228094646473
Skewness + Mean + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.24495074839698294,0.31318752910126707,,8,0.07682658612125537,0.915415654098251
Skewness + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.14348481160161683,0.31419152342971907,,7,0.06844527131994238,0.9237265376827463
Skewness + Mean + Median + Fear and Greed Index + T-3 Return,-0.24223681047495338,0.31431197200626576,,5,0.06317691157700178,0.9289506254950737
Skewness + Mean + Std + Fear and Greed Index + T-1 Return + T-3 Return,-0.1398208304475922,0.3148245924222938,,6,0.06773740930720784,0.9244284512752057
Skewness + Mean + Median + Fear and Greed Index + VIX + T-3 Return,-0.2420189754354469,0.31673381692026487,,6,0.06385493260804131,0.9282783021197571
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.2518838614701002,0.3214630093246545,,8,0.0645982562515357,0.9275412248934352
Skewness + Mean + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.23801425993528086,0.3219617248426646,,6,0.07490872557855399,0.9173173981658035
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.25038603345714683,0.3226257396792326,,9,0.07975511003252855,0.9125117396316101
Skewness + Mean + Std + Fear and Greed Index + T-1 Return + T-2 Return,-0.13772243394873923,0.32298741819102894,,6,0.0680625665386122,0.9241060264575107
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-3 Return,-0.2494456511009593,0.32382295597891464,,7,0.06394936736612389,0.9281846609310704
Skewness + Mean + Median + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.23787342657525548,0.32431057277225506,,7,0.07535942172055221,0.9168704893863433
Skewness + Mean + Median + Fear and Greed Index + T-2 Return,-0.23492925470780404,0.3249155153801614,,5,0.0629360499708479,0.9291894630541171
Skewness + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.14333352795161872,0.3255218843100517,,8,0.07011411887924712,0.9220717140525113
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.2459817359774197,0.3260731755862245,,8,0.07954235911521523,0.9127227027260891
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return,-0.24734975871890316,0.32626201163043533,,8,0.07873219903980999,0.9135260547336338
Skewness + Mean + Median + Fear and Greed Index + VIX + T-2 Return,-0.235024623132949,0.32670053577235536,,6,0.0636348624623202,0.9284965229365227
Skewness + Mean + Median + Fear and Greed Index,-0.23212548838376534,0.32814843346896516,,4,0.06242248473322809,0.9296987126174716
Skewness + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.1388242689602119,0.32833008854293966,,7,0.0699217521913923,0.9222624642135775
Skewness + Mean + Median + Fear and Greed Index + VIX,-0.23234608887616046,0.3296426715634062,,5,0.06316453493954,0.9289628981271787
Skewness + Mean + Std + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.24425167115080298,0.3313098707359776,,7,0.06395968890562342,0.9281744261271969
Skewness + Mean + Std + Median + Fear and Greed Index + VIX,-0.24333883573569381,0.33173934552613527,,6,0.06334831264596386,0.9287806647712291
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-3 Return,-0.2418117397523608,0.33190081585045716,,7,0.07841805790436807,0.9138375560276013
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-2 Return,-0.24432575499879733,0.33193514787061495,,7,0.06376907205249704,0.9283634411580282
Skewness + Mean + Std + Median + Fear and Greed Index + T-3 Return,-0.24079566943139027,0.335694871026041,,6,0.06318117861067518,0.9289463943188263
Skewness + Fear and Greed Index + T-3 Return + T-4 Return,-0.1047211860915472,0.3360659217239095,,4,0.01804490120654434,0.9737033752741826
Skewness + Fear and Greed Index + T-4 Return,-0.10386625099672309,0.3376045452766766,,3,0.017698093830139205,0.9740472683028873
Skewness + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.13764933246497857,0.33816595082071166,,8,0.07000262808593416,0.9221822679484015
Skewness + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.13747323109323797,0.3385956894390052,,7,0.08028558016655962,0.9119857272297981
Skewness + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.10463443963768534,0.33864136965301095,,5,0.018073720877299415,0.973674797785535
Skewness + Std + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.1340821537797873,0.3390341895505091,,6,0.08016448482599514,0.9121058049624586
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return,-0.23998281240710884,0.3390785384759747,,8,0.0781571944986772,0.9140962273038327
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX,-0.2388186987898641,0.3393132042776398,,7,0.0775372092129637,0.914711002629162
Skewness + Fear and Greed Index + T-2 Return + T-4 Return,-0.10381195881588347,0.34006873649493985,,4,0.017703539932636292,0.9740418679659574
Skewness + Mean + Median + Fear and Greed Index + T-2 Return + T-4 Return,-0.22723856667292008,0.3403448915672096,,6,0.07429636492958203,0.917924612926969
Skewness + Mean + Std + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.13337152541664826,0.34128672804672533,,7,0.06981557448882914,0.9223677496665392
Skewness + Mean + Median + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.22738474806907644,0.3420866992734102,,7,0.07477856083454382,0.9174464690884355
Skewness + Mean + Std + Median + Fear and Greed Index + T-2 Return,-0.23465059472285843,0.3457536524708291,,6,0.06293619587243893,0.92918931837859
Skewness + Mean + Median + Fear and Greed Index + T-4 Return,-0.22353958758103867,0.34585272499343467,,5,0.07330029790047521,0.9189123096449069
Skewness + Fear and Greed Index,-0.1020569106731373,0.3461543970775228,,2,0.0084164948844343,0.9832508706187962
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-2 Return,-0.23333565552370042,0.34679725516842197,,7,0.07776819827141901,0.9144819546552315
Skewness + Mean + Std + Median + Fear and Greed Index,-0.23301515339583748,0.3469207761408135,,5,0.062423944256252306,0.9296972653593465
Skewness + Fear and Greed Index + T-3 Return,-0.10235537022900627,0.3471673997534298,,3,0.008463976114153726,0.9832037883910073
Skewness + Mean + Median + Fear and Greed Index + VIX + T-4 Return,-0.2238020018678851,0.34730702866007834,,6,0.07383838312278057,0.9183787461471589
Skewness + Fear and Greed Index + T-2 Return,-0.10219292279982943,0.3477115020345294,,3,0.008446783169782424,0.9832208368568542
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index,-0.23143561399215165,0.34856462314669034,,6,0.07706958670686437,0.9151746955343696
Skewness + Fear and Greed Index + T-2 Return + T-3 Return,-0.10243933084602821,0.3489433177412814,,4,0.008484540169940047,0.9831833971424122
Skewness + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.1322055774190595,0.3503857246828266,,7,0.08023661027845197,0.9120342856062409
Skewness + Mean + Std + Fear and Greed Index + T-1 Return + T-4 Return,-0.12900799518675768,0.3511061859690926,,6,0.08011939873429652,0.9121505121794371
Skewness + Std + Kurtosis + T-1 Return + T-3 Return + T-4 Return,0.14033523539479728,0.3523774985278749,,6,0.04077440413911704,0.9511648765679345
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.23249561895808507,0.35242301714373847,,9,0.09257786397799983,0.8997967399209749
Skewness + Std + Kurtosis + T-1 Return + T-4 Return,0.13616676763799485,0.3553546296257717,,5,0.04060256340521329,0.9513352732620574
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.2344373892059461,0.3557600737971369,,9,0.07701646937721385,0.9152273664999055
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.2326356338544444,0.3576161628543355,,10,0.09257805656227203,0.899796548955058
Skewness + Mean + Std + Median + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,-0.2308154879510142,0.35779406844663175,,8,0.07688756489807302,0.9153551877481292
Skewness + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.10103766286469798,0.3580495818846986,,5,0.01887565393497459,0.9728796036611175
Skewness + Fear and Greed Index + VIX + T-4 Return,-0.10013883966661606,0.35978879821063037,,4,0.01858557416014528,0.9731672457907804
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.23147283883876918,0.35988568064973037,,8,0.07542650346728574,0.916803971351767
Skewness + Std + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.12898881382713287,0.3600131048859512,,7,0.08293193270651067,0.9093616129464851
Skewness + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.1009971726239087,0.3604003474710499,,6,0.018891699770546833,0.9728636926644995
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.2273615098613817,0.3611101684128495,,8,0.09037233644262843,0.9019837336115114
Skewness + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.1001166483523222,0.36207884152058545,,5,0.0185870117052912,0.9731658203258458
Skewness + Mean + Std + Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.229210938964196,0.3628901111061926,,9,0.0904039037790082,0.9019524315468659
Skewness + Mean + Std + Median + Fear and Greed Index + T-3 Return + T-4 Return,-0.22631959426811685,0.3650816107850994,,7,0.07518080176311925,0.9170476083357305
Skewness + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.13018697284416741,0.36812382271949917,,8,0.08294553416678352,0.9093481257841979
Skewness + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.12670875576950155,0.3695045118342245,,7,0.08299141081211048,0.9093026346568989
Skewness + Mean + Kurtosis + T-1 Return + T-4 Return,0.1305952426039229,0.36995138901697133,,5,0.0485606927594493,0.9434440189444115
Skewness + Fear and Greed Index + VIX,-0.0979398443846503,0.3704004889715403,,3,0.009511832734784176,0.9821647372881971
Skewness + Std + Kurtosis + T-1 Return + T-2 Return + T-3 Return + T-4 Return,0.1403144567475309,0.3710297127642882,,7,0.040774406443048306,0.9511648742833639
Skewness + Fear and Greed Index + VIX + T-3 Return,-0.09820016241578847,0.37165121432946724,,4,0.009539429325576498,0.9821373726015292
Skewness + Fear and Greed Index + VIX + T-2 Return,-0.09807562067966562,0.37189910681047444,,4,0.009556341518267564,0.9821206025281046
Skewness + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.09789779760189621,0.3722694987757861,,5,0.02122122810240601,0.9705537402009757
Skewness + Mean + Std + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.12396956350371652,0.3725603336654505,,7,0.08286398456010768,0.9094289901000611
Skewness + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.0982779747352658,0.3734102342717238,,5,0.00957485022339144,0.9821022493583176
Skewness + Fear and Greed Index + T-1 Return + T-4 Return,-0.09710804808740177,0.37399318620471644,,4,0.020594130106772357,0.9711755684655533
Skewness + Std + Kurtosis + T-1 Return + T-2 Return + T-4 Return,0.13565440610385204,0.37399703767809234,,6,0.04060419460789977,0.9513336557669565
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-4 Return,-0.2226288724602275,0.37514442784139523,,7,0.07384037311857727,0.9183767728740156
Skewness + Mean + Std + Median + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.22349296760549348,0.37524953297647157,,8,0.07480087695511717,0.9174243404982871
