變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + Std + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.2665328815350527,0.0719524553965183,*,6,0.08584915968759421,0.9064689004778477
Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.2621716140824064,0.0722741725216042,*,7,0.10285419849916455,0.8896067611520889
Kurtosis + Median + Fear and Greed Index + T-4 Return,-0.17022226566449955,0.07254713233349996,*,4,0.079420101694467,0.9128439327735537
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.2652881361691822,0.07263582425752116,*,8,0.08937218536293101,0.9029754800602869
Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.2616630561636611,0.0727182705733311,*,7,0.10311727151681838,0.8893458988320624
Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.18131712397867553,0.07278495937863283,*,6,0.08190301487537532,0.9103818844092917
Kurtosis + Std + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.26345472126717645,0.07295110786765027,*,6,0.09895194244466532,0.8934762251389033
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.26651612507026695,0.07312810376842682,*,7,0.0864510369766156,0.905872080981171
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.26254566956747655,0.07316807270013748,*,8,0.10308991224575181,0.8893730281932879
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.2665723579847297,0.07322679962298934,*,7,0.08585203354671156,0.906466050768807
Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return + T-3 Return + T-4 Return,-0.18189028264475007,0.07325310306430104,*,7,0.08406468476143902,0.9082383798163883
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.26194398042542477,0.07371699604403384,*,8,0.10329295527145343,0.8891716914115
Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,-0.26352174787543653,0.07395600402215108,*,5,0.08382382036559255,0.9084772201416812
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.3170793446405245,0.07396143162692775,*,11,0.11475803476376167,0.8778029571250094
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.26357935595584714,0.07411767660704412,*,7,0.0990136839339445,0.8934150024856684
Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return + T-2 Return,-0.26092207155757025,0.07487516462785562,*,6,0.08623495226337519,0.9060863498564851
Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return + T-3 Return,-0.2609931752471732,0.0749520718839685,*,6,0.08562730974821997,0.9066888861320171
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-1 Return,-0.26347063269110926,0.07531973991974115,*,6,0.08383422511208194,0.9084669028300363
Kurtosis + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.2631557036611499,0.0754828501540143,*,8,0.10306440031388575,0.8893983257391722
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.259843973506092,0.07580407961445479,*,9,0.11167545389321654,0.8808596339546255
Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return + T-4 Return,-0.2581339707943765,0.07582358137521784,*,6,0.09875862014968717,0.8936679228767808
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.2609237284931504,0.07621352494334517,*,7,0.0862349587891259,0.9060863433855726
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.2610148952581139,0.07627546694955281,*,7,0.08562818336029632,0.9066880198612186
Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,-0.16841075726954902,0.07642414379253759,*,5,0.08078019767316225,0.9114952661728307
Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return,-0.25822967862176743,0.07681044970605466,*,5,0.08366938854112538,0.9086303542197244
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.3093071881346692,0.07699309493112538,*,10,0.11394103738841777,0.8786130889761907
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.258250454458988,0.07702446004161374,*,7,0.09881012991110494,0.8936168459705012
Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.17692966053362413,0.07805357852525957,*,6,0.08100307469961276,0.9112742620625689
Kurtosis + Mean + Fear and Greed Index + T-4 Return,-0.16667344756367355,0.07805690489181842,*,4,0.07942813227602052,0.9128359696758787
Kurtosis + Mean + Std + Fear and Greed Index + VIX + T-1 Return,-0.25816582119503984,0.07821900183888014,*,6,0.08368486110501527,0.9086150116773799
Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return + T-4 Return,-0.1774707357038672,0.07833767671651008,*,6,0.08185650273209588,0.9104280056942243
Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.24501949927971917,0.07851669813986721,*,7,0.1019073812899326,0.8905456219141845
Kurtosis + Median + Fear and Greed Index + VIX + T-4 Return,-0.1743302993971514,0.08074680939817819,*,5,0.07957454749697945,0.9126907848349279
Kurtosis + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.25454220996077287,0.08141785699103492,*,8,0.102781635145474,0.8896787147296982
Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.1672181152300372,0.0819757479120224,*,5,0.06865331207625736,0.9235202451680807
Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.2382806507304255,0.08377395542971453,*,7,0.10177919941122626,0.8906727266342462
Kurtosis + Median + Fear and Greed Index + T-3 Return,-0.1652676303707007,0.08384367092103771,*,4,0.06760914588913502,0.9245556368494291
Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return + T-4 Return,-0.17312781932571286,0.083919294438893,*,6,0.08098110483405796,0.9112960473074048
Kurtosis + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.2600226945864744,0.08578163444930956,*,9,0.11004250028447282,0.8824788652641361
Kurtosis + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.2992353255229714,0.08607478320746671,*,9,0.10437316187898593,0.8881005621704173
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.2998324998576658,0.0863497021166895,*,8,0.09047675815107858,0.9018801893964093
Kurtosis + Mean + Fear and Greed Index + VIX + T-4 Return,-0.17063186629945495,0.08666902780513393,*,5,0.07957246687960684,0.912692847968121
Kurtosis + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.3030497354930009,0.08667672510733869,*,9,0.09067371419317893,0.9016848884470998
Kurtosis + Median + Fear and Greed Index + T-2 Return,-0.16307452750498805,0.08672412699168765,*,4,0.06730948766981859,0.9248527769324488
Kurtosis + Mean + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.2588064836347558,0.08722840990709828,*,9,0.10973154690546649,0.8827872055895374
Kurtosis + Median + Fear and Greed Index,-0.16193562538622935,0.08738333075859853,*,3,0.06659512294383152,0.9255611385935116
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.2947473219565745,0.08754159239423952,*,8,0.10390881824606557,0.8885610037560022
Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,-0.16357077368800085,0.08811928377477549,*,5,0.06862066571590242,0.9235526171892733
Kurtosis + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.2950646037935809,0.08935375632072534,*,9,0.10436369496338771,0.888109949532103
Kurtosis + Mean + Fear and Greed Index + T-3 Return,-0.16171319033846046,0.08999754802061505,*,4,0.06759619153967933,0.9245684823388054
Kurtosis + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.2558558203322657,0.09004485886326655,*,8,0.08840713820907764,0.903932417574192
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.29149080496107227,0.09017293684528836,*,8,0.10401774157497556,0.8884529957491839
Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.2395916086356545,0.09073932915169229,*,7,0.08753230571261184,0.9047998985370739
Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.17088178486534195,0.09217047206182913,*,6,0.06876933643636973,0.9234051958025912
Kurtosis + Mean + Fear and Greed Index + T-2 Return,-0.1595425011333583,0.0930488261674176,*,4,0.0673099946616259,0.9248522742010769
Kurtosis + Mean + Fear and Greed Index,-0.15846701051543594,0.09367670581432215,*,3,0.06660759526729443,0.9255487710794896
Kurtosis + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.23584443047176704,0.09390641957447418,*,8,0.1083790114813552,0.8841283751697485
Kurtosis + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.2844214653526614,0.09464706314636219,*,10,0.11089133079208069,0.881637167786004
Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return,-0.16814496850712948,0.09520681653987637,*,5,0.06768277910265486,0.9244826224024095
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,-0.2928683729448524,0.09528287330623231,*,9,0.0940563069374678,0.8983307208519227
Kurtosis + Mean + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.23472819279352036,0.09545866282901125,*,8,0.1080798483146106,0.8844250243603021
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.2888635200002613,0.0956628499167654,*,9,0.10638456092563042,0.8861060656367699
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.2920617583553835,0.09593639506253886,*,10,0.1065785506727891,0.8859137060555536
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.2820376930697223,0.09682936236339856,*,10,0.11051498708940377,0.8820103489365576
Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.16516845109864273,0.09782031769403575,*,6,0.038648114027855174,0.9532732986950679
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return,-0.29416825441156363,0.09814783741598697,*,10,0.09408349969678798,0.8983037566031851
Kurtosis + Median + Fear and Greed Index + VIX + T-2 Return,-0.165519457375378,0.09859325520984535,*,5,0.06736484174443647,0.9247978880181219
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.2767821243740724,0.09871428988313587,*,9,0.11008912122066072,0.8824326361005211
Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return + T-3 Return,-0.1670585528223607,0.09883525335433987,*,6,0.06872665999149508,0.9234475136218788
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.28558221737172745,0.09887330491325091,*,9,0.10586265928123628,0.8866235815530598
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.28576260365128386,0.09900435996007391,*,7,0.0862397752057722,0.9060815674430159
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.2844442540311714,0.09962391524025672,*,7,0.08679656692464477,0.9055294546461506
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.2880967131505266,0.0996939915668283,*,10,0.1059950528583955,0.8864923005269693
Kurtosis + Median + Fear and Greed Index + VIX,-0.1638951247977215,0.10002043223720501,,4,0.06663127469454977,0.9255252906390179
Kurtosis + Mean + Std + Skewness + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.27426932989682185,0.10111203276932462,,9,0.1096984166073045,0.8828200574818326
Kurtosis + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.2868098817936607,0.10114917665189559,,8,0.08626759901843528,0.9060539774439046
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.27977601146591874,0.10165640640642384,,7,0.09924543161908006,0.893185202260072
Kurtosis + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.28518507813942623,0.10190120966090543,,8,0.08681259532692032,0.9055135609363311
Kurtosis + Mean + Fear and Greed Index + VIX + T-3 Return,-0.16443251867444034,0.10193054163439737,,5,0.06766242007353762,0.9245028103472482
Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.22233564071300668,0.10200299924235971,,6,0.09667961401271041,0.895729458373951
Kurtosis + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.28162768391625825,0.10236737859491588,,8,0.09936133606354491,0.8930702718025353
Kurtosis + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.23453377696039251,0.102514967312736,,7,0.0972979253395746,0.89511634294059
Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.16150096526469815,0.10252868968707728,,5,0.03735321983988871,0.9545573114192699
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.24865903564203254,0.10380686649684741,,9,0.1043851646799957,0.8880886602332815
Kurtosis + Mean + Fear and Greed Index + VIX + T-2 Return,-0.1618407575479852,0.10549773917282082,,5,0.06735924984620123,0.9248034329256157
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,-0.23120811639817393,0.10666863582983549,,8,0.1034271605702235,0.8890386138883498
Kurtosis + Mean + Fear and Greed Index + VIX,-0.16028983137599365,0.10692703794219681,,4,0.06663907674000635,0.9255175541569686
Kurtosis + Mean + Std + Median + Fear and Greed Index + T-1 Return,-0.2757473128254749,0.10789927984249466,,6,0.08398868600985798,0.9083137399229979
Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-3 Return + T-4 Return,-0.16994109618933698,0.10794323384537635,,7,0.038823943620950874,0.9530989466615781
Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.15794205003889508,0.10849655883595778,,5,0.036347150527097916,0.9555549263680877
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.27891823357522827,0.10875034237677884,,8,0.08998068270491977,0.9023720961413401
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.2770752356104917,0.11045408294220993,,8,0.08994260820007094,0.9024098506923667
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return + T-4 Return,-0.24216986289145817,0.11056703744344377,,9,0.10359970922693651,0.8888675152203487
Kurtosis + Fear and Greed Index + T-1 Return + T-4 Return,-0.15595981208527138,0.1106419381581975,,4,0.035618693308343885,0.9562772620976087
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-4 Return,-0.273801905609643,0.11111154982814912,,8,0.10137840790101105,0.8910701501485772
Kurtosis + Mean + Std + Median + Fear and Greed Index + VIX + T-1 Return,-0.27554283968047016,0.11115100623762453,,7,0.08399016665922587,0.9083122717160617
Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return + T-3 Return,-0.22081976778946055,0.11212432718745625,,6,0.08289721187288657,0.909396042008398
Kurtosis + Mean + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.2262455726318524,0.11246694555367052,,8,0.10276585693402585,0.889694360351134
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.27813983285508437,0.11367154060717435,,9,0.08999355482541693,0.9023593321899225
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-4 Return,-0.2744488067034264,0.1138196511247711,,9,0.10138934519600751,0.8910593047636229
Kurtosis + Std + Median + Fear and Greed Index,-0.22989717369912266,0.11395045412506151,,4,0.06974634756846143,0.9224363948480803
Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,-0.23067426603718827,0.11424226744221139,,5,0.07054833853084652,0.9216411433055473
Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-3 Return + T-4 Return,-0.16503792358964425,0.11446818472230412,,6,0.03745545442420195,0.9544559359491107
Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return + T-2 Return,-0.2172181036892199,0.11468024713334549,,6,0.08328203674250167,0.9090144509612168
Kurtosis + Mean + Median + Fear and Greed Index + VIX + T-1 Return + T-3 Return,-0.23207125390548358,0.11527575990751363,,7,0.08337310001195475,0.908924152929322
Kurtosis + Mean + Std + Skewness + Median + Fear and Greed Index + VIX + T-1 Return + T-2 Return,-0.27607709901014343,0.11552362027421184,,9,0.08996562239549921,0.9023870298935386
Kurtosis + Std + Median + Fear and Greed Index + VIX,-0.22988703356258042,0.11555459631523109,,5,0.06983460999538527,0.922348874122223
Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,-0.22979629871968804,0.11559796097230025,,5,0.07035052192568891,0.9218372975862916
Kurtosis + Std + Median + Fear and Greed Index + T-2 Return + T-3 Return,-0.2306869500367667,0.11567349836360545,,6,0.07142787083172497,0.9207690020324071
Kurtosis + Std + Median + Fear and Greed Index + VIX + T-3 Return,-0.23064885780170352,0.11589623061361788,,6,0.07059154738610529,0.9215982975499125
Kurtosis + Std + Skewness + Median + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,-0.2614655313530672,0.11633764300533919,,8,0.10344181567137045,0.8890240819393133
Kurtosis + Mean + Std + Fear and Greed Index,-0.2258617325395105,0.11676967895392763,,4,0.06980615241859467,0.9223770925597127
