變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + T-4 Return,0.03517722721420386,0.31293319783678897,,2,0.004830545742437242,0.9939602568647835
Kurtosis + Mean,0.0347082857150554,0.31916726020743247,,2,0.006027617274965924,0.9927646398541653
Kurtosis + Mean + T-4 Return,0.03403009978390608,0.3281128940636696,,3,0.009807652899376684,0.9889891972256529
Kurtosis + Median,0.033362145042946906,0.33858181110921237,,2,0.005856569623962415,0.9929354796708423
Kurtosis + Median + T-4 Return,0.032656335072503276,0.3483078537603108,,3,0.009615364443452012,0.9891812520382537
