變數組合,Skewness_係數,Skewness_p值,Skewness_顯著性,變數數量,R平方,MSE
Skewness + Mean,-0.009080086351003852,0.7951658982960976,,2,0.0049864129014630665,0.993806046337495
Skewness + Mean + T-4 Return,-0.00874155475120256,0.8023914620420398,,3,0.008796731016086246,0.9900003523953409
Skewness + Median,-0.007521014032615637,0.8294595037017258,,2,0.00485696617768272,0.9939353359657366
Skewness + Median + T-4 Return,-0.0071371744153680625,0.8378351706996718,,3,0.008641997224970388,0.9901548984027299
Skewness + T-4 Return,-0.0020077917847226173,0.9540566505802152,,2,0.0035817429420779145,0.9952090116003274
