變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + T-4 Return,0.0307775600342602,0.3771140112390623,,2,0.004524608015625375,0.9942672907805098
Kurtosis + Mean + T-4 Return,0.030455875684852765,0.3811860329668798,,3,0.009648166759468557,0.9891499499477635
Kurtosis + Mean,0.029244586375695485,0.4009506311512492,,2,0.005759902566294217,0.9930334953737132
Kurtosis + Median + T-4 Return,0.028006412440070627,0.4210666966004687,,3,0.009374144821388208,0.9894236393349484
Kurtosis + Median,0.02685270908279751,0.4409752470347884,,2,0.005520595862667843,0.9932725116565831
