變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + T-4 Return,0.0422526082100121,0.2259961571683013,,2,0.00538236148590443,0.9934061675780247
Kurtosis + Mean,0.042000002494731174,0.22852606605615258,,2,0.006525809742270794,0.992264112072275
Kurtosis + Mean + T-4 Return,0.04132139860649621,0.23555086809388756,,3,0.010298905017175342,0.9884956125285216
Kurtosis + Median,0.04066020473074479,0.24396253670118653,,2,0.006351532165721152,0.9924381773740666
Kurtosis + Median + T-4 Return,0.039953627626875515,0.2516724818185803,,3,0.010103429150113086,0.9886908503007397
