變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + T-4 Return,0.026802081202440292,0.44154613215513305,,2,0.0042915355426178525,0.9945015451065248
Kurtosis + Mean + T-4 Return,0.025962622242935128,0.45513695991922587,,3,0.009339302578091457,0.9894598965765486
Kurtosis + Mean,0.02485560380599951,0.4751037195041331,,2,0.005473432147480639,0.9933210811036073
Kurtosis + Median + T-4 Return,0.023575457038109458,0.49811926610845114,,3,0.009085998989047606,0.989712893130939
Kurtosis + Median,0.022522691822952176,0.517989753163743,,2,0.005253606447107484,0.9935406403485861
