變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + T-4 Return,0.031218002286586062,0.3702557991168166,,2,0.004563402773229641,0.994228543103922
Kurtosis + Mean,0.030318851588876025,0.38401522800919374,,2,0.00569338460544444,0.9930999326088823
Kurtosis + Mean + T-4 Return,0.029605742850824516,0.3947147028517002,,3,0.009470894754968873,0.9893270068163355
Kurtosis + Median,0.028986105745562905,0.40560519566946496,,2,0.005530505482096548,0.9932626140633912
Kurtosis + Median + T-4 Return,0.028246222588925705,0.4171284414640549,,3,0.009287085216569624,0.9895105932849065
