變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + Mean + T-4 Return,0.030042060110434452,0.387992816752913,,3,0.009598906794403894,0.9891976896901581
Kurtosis + T-4 Return,0.029924125803002664,0.39079054821049186,,2,0.004471719904265314,0.9943186467055821
Kurtosis + Mean,0.0287634296000603,0.40903297277380346,,2,0.00570904370338865,0.9930828263375633
Kurtosis + Median + T-4 Return,0.027519842514982143,0.42938967769538827,,3,0.009323037397143463,0.9894732238876647
Kurtosis + Median,0.0263020179556715,0.4505973262809714,,2,0.005468437326002773,0.9933231403621213
