變數組合,Kurtosis_係數,Kurtosis_p值,Kurtosis_顯著性,變數數量,R平方,MSE
Kurtosis + T-4 Return,0.03443514361884236,0.3235526743541143,,2,0.004777820114773679,0.9940114473062905
Kurtosis + Mean,0.03435062840503222,0.3244476654998133,,2,0.00598010778719249,0.992810622270943
Kurtosis + Mean + T-4 Return,0.033685408569242334,0.33330338522804004,,3,0.009760250057140207,0.9890350787142188
Kurtosis + Median,0.032970814180019174,0.344496578923313,,2,0.005807708686443647,0.9929828116404252
Kurtosis + Median + T-4 Return,0.03227665800658716,0.3541583016091253,,3,0.009566583877292478,0.9892285092904414
