變數組合,Skewness_係數,Skewness_p值,Skewness_顯著性,變數數量,R平方,MSE
Skewness + Mean,-0.03649229909062405,0.29573837537496916,,2,0.006765081966206732,0.9920353589540423
Skewness + Median,-0.034267219072694394,0.32504440007704716,,2,0.0065324117771585755,0.9922677481404467
Skewness + Mean + T-4 Return,-0.03359153795097073,0.33567079491214713,,3,0.010563260379306327,0.988241767712939
Skewness + Median + T-4 Return,-0.03132967002409982,0.3681337736665907,,3,0.01031738983960584,0.9884873413075433
Skewness + T-4 Return,-0.02565996476019613,0.4608710210858451,,2,0.004406461943287199,0.9943911304020551
