變數組合,Skewness_係數,Skewness_p值,Skewness_顯著性,變數數量,R平方,MSE
Skewness + T-4 Return,0.010613224992642745,0.7599817431605426,,2,0.0038464985686802455,0.9949518687396048
Skewness + Median + T-4 Return,0.005599572884198326,0.8719518930057577,,3,0.009414495092417652,0.9893905887376095
Skewness + Median,0.0052241363781445165,0.8806332209236759,,2,0.0054468059974672745,0.9933534917178493
Skewness + Mean + T-4 Return,0.00025085564048333187,0.9942736172610196,,3,0.010013709687118677,0.9887920969590659
Skewness + Mean,-7.592450828713669e-06,0.9998269254865071,,2,0.00601249162435924,0.9927884884620395
